corner,temp_c,vdd,band,corner_id,r3k_cg,r3k_off,ru_cg,ru_off,rsh_ratio,ibias_a_lo_ua,ibias_a_mid_ua,ibias_a_hi_ua,ibias_b_lo_ua,ibias_b_mid_ua,ibias_b_hi_ua,ibias_ratio_mid,ibias_a_100m_ua,ibias_b_100m_ua,ibias_ratio_100m,itail_a_lo_ua,itail_a_mid_ua,itail_a_hi_ua,itail_b_lo_ua,itail_b_mid_ua,itail_b_hi_ua,itail_ratio_mid,ihead_a_mid_ua,ihead_b_mid_ua,vbn_a_mid,vbn_b_mid,vbp_a_mid,vbp_b_mid,iring_a_mid_ua,iring_b_mid_ua,itail_a_100m_ua,itail_b_100m_ua,iring_a_100m_ua,iring_b_100m_ua,ivco_a_100m_ua,ivco_b_100m_ua,verdict
all-slow,-40.0,3.3,band7,all-slow_-40c_3.30v_band7,25639.498756,146625.74804,2639.1781159,14872.430708,9.7149558042,94.500763486,145.13306362,201.2537149,1640.2071205,2034.9591968,2463.5810305,14.021334257,70.72235428,1218.4579567,17.228752763,33.850030543,53.559163454,75.335929618,439.41978714,591.84601939,767.16252506,11.050322321,54.917550756,564.49153162,1.1361565527,2.0888952984,1.9759578587,0.99813497388,267.79581727,2959.2300969,19.815417747,221.17177588,99.077088733,1105.8588794,169.79944301,2324.3168362,PASS
all-slow,-40.0,3.63,band0,all-slow_-40c_3.63v_band0,25639.498756,146625.74804,2639.1781159,14872.430708,9.7149558042,22.608077014,30.831987289,40.010086939,819.02476863,888.04658091,969.82822139,28.802768131,72.80259778,1391.2188164,19.109466678,1.1806942535,1.8457638769,2.5718662657,15.965380052,20.977518077,26.87364461,11.365223006,2.1374592176,22.306156719,0.86360650582,1.0214707325,2.619482402,2.4443609146,9.2288193843,104.88759039,20.553677817,242.34544731,102.76838908,1211.7272365,175.57098686,2602.9460529,PASS
all-slow,-40.0,3.63,band7,all-slow_-40c_3.63v_band7,25639.498756,146625.74804,2639.1781159,14872.430708,9.7149558042,97.803416659,149.38368758,206.42610045,1887.5012364,2289.8682009,2747.7965263,15.328770082,72.802597858,1391.2188162,19.109466656,35.166368535,55.32203589,77.533009993,493.94731108,648.42401101,827.26120557,11.720899287,57.328019508,627.06436375,1.1401364354,2.1702764136,2.2985749091,1.2450278216,276.61017945,3242.1200551,20.553677849,242.34544728,102.76838925,1211.7272364,175.57098711,2602.9460526,PASS
all-slow,27.0,2.97,band0,all-slow_27c_2.97v_band0,22717.70417,129965.09636,2604.0189907,14728.319078,8.7240931235,25.865053308,35.005270366,45.152248805,523.28279606,591.63578253,671.44083507,16.901334466,80.042239317,1013.7789305,12.66554933,1.2065416062,1.9109986535,2.6805019004,12.546716587,17.428747406,23.084305217,9.1202300817,2.0888731491,18.067989211,0.79742950531,0.95982072385,2.0347350104,1.854555658,9.5549932677,87.143737031,21.889206166,202.9314925,109.44603083,1014.6574625,189.48827015,2028.436393,PASS
all-slow,27.0,2.97,band7,all-slow_27c_2.97v_band7,22717.70417,129965.09636,2604.0189907,14728.319078,8.7240931235,104.95565179,161.14787901,223.04175179,1359.2465792,1704.953086,2030.1502559,10.580052908,80.042239317,1013.7789306,12.66554933,36.813938517,58.606167538,82.539474025,388.77568252,535.62672859,686.13334698,9.1394259528,59.335621007,461.79356414,1.1332937939,2.1344694602,1.6516583729,0.72158328119,293.03083769,2678.1336429,21.889206167,202.9314925,109.44603083,1014.6574625,189.48827015,2028.4363931,PASS
all-slow,27.0,3.3,band0,all-slow_27c_3.30v_band0,22717.70417,129965.09636,2604.0189907,14728.319078,8.7240931235,26.480224744,35.689370737,45.905360688,636.6440315,705.284031,785.59748862,19.76173904,81.985547751,1172.1799207,14.297396954,1.2658467137,1.9932965909,2.7852678119,14.423424519,19.378867369,25.132920171,9.7220190201,2.2297096578,20.326242668,0.79878260245,0.97022256252,2.3613448265,2.1703296664,9.9664829545,96.894336847,22.586258378,224.68170145,112.93129189,1123.4085073,194.91683964,2295.588428,PASS
all-slow,27.0,3.3,band7,all-slow_27c_3.30v_band7,22717.70417,129965.09636,2604.0189907,14728.319078,8.7240931235,108.05101278,165.19208686,228.06066624,1596.2515564,1970.2994049,2339.3359995,11.927323169,81.985547744,1172.1799208,14.297396956,38.058453013,60.297211483,84.68464517,444.64338851,594.43109567,761.03814493,9.8583513408,61.675239884,545.96398881,1.1376533628,2.2324721671,1.9739010296,0.91412513163,301.48605742,2972.1554784,22.586258378,224.68170146,112.93129189,1123.4085073,194.91683964,2295.5884281,PASS
all-slow,27.0,3.63,band0,all-slow_27c_3.63v_band0,22717.70417,129965.09636,2604.0189907,14728.319078,8.7240931235,27.152016093,36.431296028,46.716566195,754.52545124,823.39973753,904.02032356,22.601439622,84.038293499,1334.1934008,15.876017293,1.3289719849,2.0799378229,2.8946479338,16.303847124,21.323042018,27.154137136,10.251768963,2.382254543,22.617315196,0.80019288106,0.97997912761,2.6878273457,2.4867448735,10.399689114,106.61521009,23.308829513,246.12933107,116.54414756,1230.6466554,200.58244106,2564.8400562,PASS
all-slow,27.0,3.63,band7,all-slow_27c_3.63v_band7,22717.70417,129965.09636,2604.0189907,14728.319078,8.7240931235,111.30069519,169.34965004,233.12433599,1834.6018025,2225.3724358,2631.4733654,13.140696985,84.038293215,1334.1934007,15.876017345,39.348827881,62.01939255,86.83562521,499.84556028,651.86506928,823.77855199,10.510665172,64.03605186,618.17614747,1.1420893378,2.3268462723,2.2961546636,1.1332583783,310.09696275,3259.3253464,23.308829406,246.12933107,116.54414703,1230.6466554,200.58244025,2564.8400561,PASS
all-slow,125.0,2.97,band0,all-slow_125c_2.97v_band0,19830.52304,113495.45301,2582.3216371,14684.517633,7.6793389157,34.487676893,44.941022007,56.463280356,477.27662579,544.54947304,621.84821963,12.116980182,97.948806972,970.39643235,9.9071797028,1.4361036831,2.2513802289,3.1347104512,12.873416446,17.71683692,23.232781375,7.8693224239,2.4570880175,18.413195123,0.70939697631,0.89547795599,2.1358188217,1.9269196033,11.256901145,88.584184601,25.799150365,205.01770105,128.99575183,1025.0885052,226.9445588,1995.4849376,PASS
all-slow,125.0,2.97,band7,all-slow_125c_2.97v_band7,19830.52304,113495.45301,2582.3216371,14684.517633,7.6793389157,127.28296518,191.51124237,261.67543018,1302.6176564,1601.9494128,1825.7953536,8.3647800148,97.948806944,970.39643229,9.9071797051,43.21802352,68.127341076,95.247420523,391.36797217,528.0328753,612.34633245,7.7506749413,68.904980667,410.68063852,1.1431023503,2.3062976502,1.6506049895,0.71629159852,340.63670538,2640.1643765,25.799150341,205.01770105,128.99575171,1025.0885052,226.94455865,1995.4849375,PASS
all-slow,125.0,3.3,band0,all-slow_125c_3.30v_band0,19830.52304,113495.45301,2582.3216371,14684.517633,7.6793389157,35.18137832,45.699197126,57.288168295,576.35446759,643.89323823,721.87102941,14.089815111,99.967362838,1114.2778344,11.146416218,1.4948894398,2.3316851347,3.236246898,14.722819377,19.630487939,25.249406122,8.4190132049,2.5938453661,20.606753418,0.7108391094,0.90784508135,2.4622033902,2.2407536547,11.658425674,98.152439696,26.497450683,226.56307412,132.48725341,1132.8153706,232.45461625,2247.093205,PASS
all-slow,125.0,3.3,band7,all-slow_125c_3.30v_band7,19830.52304,113495.45301,2582.3216371,14684.517633,7.6793389157,130.48477048,195.6461396,266.81422787,1531.3602284,1856.2271755,2144.8006522,9.487675961,99.967362866,1114.2778345,11.146416215,44.480755711,69.832280079,97.419182556,446.58350924,589.31618428,715.36865384,8.4390225209,71.28244167,494.89877751,1.1481791044,2.4269656906,1.9721466085,0.88049066586,349.1614004,2946.5809214,26.497450643,226.56307411,132.48725322,1132.8153705,232.45461608,2247.093205,PASS
all-slow,125.0,3.63,band0,all-slow_125c_3.63v_band0,19830.52304,113495.45301,2582.3216371,14684.517633,7.6793389157,35.932667993,46.515117352,58.1706112,679.92896258,747.67339926,825.95607815,16.073772181,102.10339537,1262.0669997,12.360676108,1.558412885,2.4171738282,3.3431525788,16.589371952,21.551462198,27.239936473,8.9159753206,2.7442322921,22.843660661,0.71238188975,0.91958399434,2.7883496381,2.5552253989,12.085869141,107.75731099,27.226587125,247.99007078,136.13293563,1239.9503539,238.236331,2502.0173536,PASS
all-slow,125.0,3.63,band7,all-slow_125c_3.63v_band7,19830.52304,113495.45301,2582.3216371,14684.517633,7.6793389157,133.86151486,199.88522674,271.9543582,1759.5536561,2108.346628,2446.7541356,10.547786159,102.10339543,1262.0669997,12.360676101,45.800718434,71.568163418,99.583425707,501.65377088,647.39542734,800.89671316,9.0458577728,73.663748628,576.55561618,1.1533760991,2.5391627793,2.2937349878,1.0602001014,357.84081709,3236.9771367,27.226587115,247.9900708,136.13293557,1239.950354,238.23633101,2502.0173537,PASS
all-fast,-40.0,2.97,band0,all-fast_-40c_2.97v_band0,15419.428204,88011.177772,1805.7751331,9961.2768613,8.5389525642,38.280107145,52.769093134,68.430377436,888.02920672,999.60359711,1124.0975953,18.942974718,120.6808798,1689.154971,13.99687319,1.8015818002,2.9437768374,4.1543018536,20.597154549,28.661451592,37.588169639,9.7362854505,3.3449288477,30.264160181,0.66445180328,0.81885818724,2.1844355757,2.0109246216,14.718884187,143.30725796,33.139911845,331.79604338,165.69955922,1658.9802169,286.38043902,3348.1351879,PASS
all-fast,-40.0,2.97,band7,all-fast_-40c_2.97v_band7,15419.428204,88011.177772,1805.7751331,9961.2768613,8.5389525642,154.64838146,244.77319832,341.33622854,2259.5614024,2845.0648914,3362.5609262,11.623269668,120.68087968,1689.1549708,13.996873202,54.328545332,89.4301969,126.90502242,636.00609067,877.58795743,1117.4515085,9.813105504,91.814177246,779.92500295,0.97344022553,2.0562940123,1.8204541507,0.78426111943,447.1509845,4387.9397871,33.139911811,331.79604336,165.69955906,1658.9802168,286.38043874,3348.1351876,PASS
all-fast,-40.0,3.3,band0,all-fast_-40c_3.30v_band0,15419.428204,88011.177772,1805.7751331,9961.2768613,8.5389525642,39.260996566,53.867042574,69.641825712,1059.2995675,1171.2859556,1296.4505749,21.744018227,123.79514509,1924.3217978,15.544404399,1.9012818901,3.0836986546,4.3318571805,23.324778711,31.505147272,40.575437794,10.216675104,3.5947738137,33.667683697,0.66574880267,0.82749988494,2.5111848802,2.3280316307,15.418493273,157.52573636,34.266342161,362.8794543,171.33171081,1814.3972715,295.12685589,3738.7190693,PASS
all-fast,-40.0,3.3,band7,all-fast_-40c_3.30v_band7,15419.428204,88011.177772,1805.7751331,9961.2768613,8.5389525642,159.5465394,251.1912597,349.23925536,2605.075913,3230.098356,3813.5577875,12.859119222,123.79514509,1924.3217978,15.544404399,56.303955774,92.130555117,130.30858307,715.61824417,961.75781347,1222.087227,10.439075421,95.551534239,898.44534279,0.97777108568,2.1529982326,2.1424513257,0.98477304286,460.65277559,4808.7890673,34.266342162,362.8794543,171.33171081,1814.3972715,295.1268559,3738.7190693,PASS
all-fast,-40.0,3.63,band0,all-fast_-40c_3.63v_band0,15419.428204,88011.177772,1805.7751331,9961.2768613,8.5389525642,40.379172408,55.108598097,71.004380167,1235.5737229,1347.9008657,1473.5065234,24.458993919,127.26675569,2163.3670924,16.998681868,2.0119179442,3.2368120193,4.5245947335,26.078371081,34.360088645,43.546098444,10.615410608,3.8774096627,37.167830257,0.66718653556,0.83573596313,2.8376532795,2.6454201389,16.184060097,171.80044322,35.491434731,393.6192397,177.45717365,1968.0961985,304.72392934,4131.4632909,PASS
all-fast,-40.0,3.63,band7,all-fast_-40c_3.63v_band7,15419.428204,88011.177772,1805.7751331,9961.2768613,8.5389525642,165.00002645,258.1522149,357.6391841,2951.9876926,3597.4086571,4240.5996663,13.935222901,127.26675569,2163.3670924,16.998681868,58.464352771,95.015629089,133.88345127,794.34015158,1043.9021853,1312.3156044,10.98663657,99.500700323,998.43951122,0.98244752814,2.2469745941,2.4640279355,1.2107981385,475.07814545,5219.5109264,35.491434732,393.6192397,177.45717366,1968.0961985,304.72392935,4131.4632909,PASS
all-fast,27.0,2.97,band0,all-fast_27c_2.97v_band0,13658.195993,78006.631306,1778.03851,9860.9052345,7.6816086468,49.458300777,65.708759778,83.224765702,814.01410178,923.62311395,1045.7771643,14.056316343,143.95037601,1618.6896195,11.244775209,2.0913947516,3.3778584108,4.7379117527,21.054619579,29.015857741,37.811716525,8.5900159841,3.8038108485,30.606777953,0.60446907336,0.77909616701,2.2482746386,2.0518828604,16.889292054,145.0792887,38.198379422,334.7642005,190.99189711,1673.8210025,334.94227312,3292.510622,PASS
all-fast,27.0,2.97,band7,all-fast_27c_2.97v_band7,13658.195993,78006.631306,1778.03851,9860.9052345,7.6816086468,183.49825553,284.38628916,392.13288882,2181.0828008,2686.4521901,3073.7228102,9.4464898363,143.95037597,1618.6896195,11.244775212,62.588887666,101.86470122,143.65026841,641.03503606,869.12261496,1027.4406427,8.5321274645,104.24328092,700.46737113,0.99233388665,2.213231197,1.8010570105,0.75704049646,509.32350611,4345.6130748,38.198379387,334.76420051,190.99189693,1673.8210026,334.94227291,3292.510622,PASS
all-fast,27.0,3.3,band0,all-fast_27c_3.30v_band0,13658.195993,78006.631306,1778.03851,9860.9052345,7.6816086468,50.515284739,66.875826145,84.501361337,967.47223228,1077.4621059,1200.453568,16.111383859,147.11659668,1837.1186266,12.487500853,2.1895863878,3.5137069876,4.9093283208,23.79314003,31.8575109,40.800036207,9.0666384568,4.0451882946,33.960337987,0.60580397644,0.78948408104,2.5748339601,2.3673748987,17.568534938,159.2875545,39.316873438,366.25973684,196.58436719,1831.2986842,343.70096387,3668.4173108,PASS
all-fast,27.0,3.3,band7,all-fast_27c_3.30v_band7,13658.195993,78006.631306,1778.03851,9860.9052345,7.6816086468,188.4694458,290.83519604,400.08506721,2518.8622425,3066.9652767,3546.2727669,10.545371807,147.11659699,1837.1186265,12.487500827,64.570670527,104.55745244,147.05664288,721.66512158,956.72219807,1173.455094,9.1502057078,107.99247247,826.86703899,0.99722238751,2.3275120942,2.1224989664,0.92369241008,522.78726218,4783.6109904,39.316873509,366.25973686,196.58436754,1831.2986843,343.70096454,3668.4173108,PASS
all-fast,27.0,3.63,band0,all-fast_27c_3.63v_band0,13658.195993,78006.631306,1778.03851,9860.9052345,7.6816086468,51.727999533,68.203539091,85.945681081,1126.1148975,1236.4064332,1359.8317177,18.128185864,150.67764474,2059.872028,13.670720906,2.3005116168,3.6644936428,5.0975918526,26.568023464,34.720129046,43.768748264,9.4747412413,4.3229276159,37.415195409,0.60732850735,0.79944211275,2.9009916691,2.6831519603,18.322468214,173.60064523,40.54700791,397.56276972,202.73503955,1987.8138486,353.4126843,4047.6858766,PASS
all-fast,27.0,3.63,band7,all-fast_27c_3.63v_band7,13658.195993,78006.631306,1778.03851,9860.9052345,7.6816086468,194.0637352,297.84539288,408.50161694,2855.0420571,3442.1641626,3983.3112087,11.556882345,150.67764474,2059.872028,13.670720906,66.765602415,107.44465591,150.6232978,801.86866633,1041.2760873,1288.5336622,9.6912785324,111.93259385,947.234211,1.0025504996,2.437201398,2.4435004718,1.1059821472,537.22327957,5206.3804364,40.54700791,397.56276972,202.73503955,1987.8138486,353.4126843,4047.6858766,PASS
all-fast,125.0,2.97,band0,all-fast_125c_2.97v_band0,11918.366095,68117.324074,1757.8470204,9825.9776843,6.7800928958,73.614970282,92.024580762,111.80874828,734.85013319,840.97728266,958.33658428,9.1386157448,186.08806151,1534.6869328,8.2471004336,2.588411486,4.0537172943,5.5988741705,21.431448654,29.19454553,37.697592317,7.2019194754,4.5327068285,30.825503506,0.52295612172,0.72049179312,2.3413718659,2.1188632541,20.268586471,145.97272765,45.971161627,334.54720006,229.85580813,1672.7360003,415.94386964,3207.4229331,PASS
all-fast,125.0,2.97,band7,all-fast_125c_2.97v_band7,11918.366095,68117.324074,1757.8470204,9825.9776843,6.7800928958,237.89305095,351.84699624,473.05428893,2052.7485154,2451.8201712,2713.6087758,6.9684271783,186.08806148,1534.6869328,8.2471004351,76.736284332,121.04965848,167.97800211,637.50022346,810.71205203,880.55934464,6.6973510061,123.45120356,601.50988375,1.0348613974,2.3663153946,1.7688283892,0.77154887274,605.24829242,4053.5602602,45.971161626,334.5472001,229.85580813,1672.7360005,415.94386961,3207.4229333,PASS
all-fast,125.0,3.3,band0,all-fast_125c_3.30v_band0,11918.366095,68117.324074,1757.8470204,9825.9776843,6.7800928958,74.954541008,93.465710051,113.35573756,868.47835829,974.95480875,1093.7444166,10.431149651,189.60307746,1733.7329209,9.1440125553,2.6908058839,4.1907807695,5.7693185784,24.153722725,32.006541158,40.689294805,7.6373694827,4.7748144141,34.103658743,0.52441580523,0.73310389061,2.6676291574,2.4322868184,20.953903848,160.03270579,47.136055129,366.07932065,235.68027565,1830.3966032,425.28335311,3564.1295241,PASS
all-fast,125.0,3.3,band7,all-fast_125c_3.30v_band7,11918.366095,68117.324074,1757.8470204,9825.9776843,6.7800928958,243.41044075,358.81216892,481.59837492,2379.081796,2835.1997412,3149.2618397,7.9016264965,189.60307742,1733.732921,9.1440125584,78.86458395,123.8826214,171.56036884,718.44089466,923.96877716,1028.5754054,7.4584212597,127.41519722,722.48151685,1.0407615301,2.5422037769,2.0891682336,0.91147461161,619.413107,4619.8438858,47.136055144,366.07932068,235.68027572,1830.3966034,425.28335314,3564.1295244,PASS
all-fast,125.0,3.63,band0,all-fast_125c_3.63v_band0,11918.366095,68117.324074,1757.8470204,9825.9776843,6.7800928958,76.425458542,95.040392923,115.04189008,1007.4079851,1114.1464017,1233.3813989,11.722872427,193.49892993,1937.3988654,10.012452607,2.8090128925,4.34567625,5.9592293677,26.923437285,34.849943867,43.629896107,8.0194524079,5.0607220512,37.489285868,0.52613547293,0.74527972732,2.993290351,2.7459915554,21.72838125,174.24971933,48.426162566,397.57245811,242.13081283,1987.8622905,435.62974276,3925.261156,PASS
all-fast,125.0,3.63,band7,all-fast_125c_3.63v_band7,11918.366095,68117.324074,1757.8470204,9825.9776843,6.7800928958,249.55830252,366.26334008,490.44275575,2708.2896421,3199.3026334,3585.7731381,8.7349791345,193.49892992,1937.3988651,10.012452606,81.231089367,126.90070651,175.25581193,799.25090314,1018.401969,1171.4230152,8.025187542,131.51863904,840.38100201,1.0471864387,2.6845204786,2.4091341777,1.0672819312,634.50353256,5092.0098449,48.426162581,397.57245804,242.13081291,1987.8622902,435.62974282,3925.2611553,PASS
