# gf180-pll :: pll-top-smoke acquisition transient
# record_id: 20260802-160926-8456ff3
# corner: typical_27c_3.30v (typical,res_typical,moscap_typical,mimcap_typical)
# config: N=8 band=5 icp_code=2 fref=9e6
# decimation: nearest-sample at 20e-9 s from the full ngspice trace
t_s,vctrl_v,lock_v,fb_v
3.87897551e-05,1.4934,5.17713e-09,5.74904e-06
3.88098037e-05,1.49297,5.23859e-09,4.72603e-06
3.8829887e-05,1.49258,4.89618e-09,-3.26815e-06
3.88499301e-05,1.4948,-5.40963e-08,3.3
3.88699897e-05,1.49421,-5.21711e-08,3.29999
3.88900876e-05,1.49368,5.34232e-09,3.3
3.89101756e-05,1.49322,5.36915e-09,3.15453e-06
3.89301782e-05,1.49281,4.95496e-09,5.74592e-06
3.89502473e-05,1.49541,-4.95309e-08,3.3
3.89703309e-05,1.49451,-4.53295e-08,3.3
3.8990374e-05,1.49395,-4.30277e-08,3.3
3.90104294e-05,1.49346,5.1193e-09,-1.26489e-06
3.90304613e-05,1.49303,5.03257e-09,3.96436e-07
3.90504912e-05,1.49265,4.87286e-09,-1.25421e-05
3.90705501e-05,1.49475,-2.23874e-08,3.3
3.90906107e-05,1.49418,-2.18217e-08,3.3
3.91106237e-05,1.49367,-2.1633e-08,3.3
3.91306615e-05,1.49322,5.24483e-09,-2.61725e-06
3.91506893e-05,1.49282,4.89946e-09,4.93984e-06
3.91707043e-05,1.49525,2.67327e-08,3.30001
3.91907268e-05,1.49448,-2.93212e-08,3.3
3.92107451e-05,1.49394,3.97862e-08,3.30001
3.92308444e-05,1.49346,5.29471e-09,1.41687e-05
3.92508902e-05,1.49304,4.96618e-09,-2.16174e-06
3.92708954e-05,1.49267,4.8764e-09,6.98438e-07
3.92909177e-05,1.4948,-6.00771e-08,3.3
3.93109873e-05,1.49424,-5.75595e-08,3.3
3.93310871e-05,1.49373,6.43005e-08,3.3
3.93511528e-05,1.49328,5.06912e-09,-1.5078e-06
3.93711649e-05,1.49289,4.87628e-09,-7.54866e-07
3.93911829e-05,1.49373,0.00012034,3.30007
3.94112386e-05,1.49456,-3.90162e-08,3.29996
3.9431273e-05,1.49402,-3.81235e-08,3.3
3.94513327e-05,1.49354,5.21045e-09,4.69098e-06
3.94713946e-05,1.49312,4.89724e-09,4.23059e-06
3.94914674e-05,1.49275,4.908e-09,4.38947e-06
3.95115066e-05,1.49488,6.93017e-08,3.3
3.95315725e-05,1.4943,-5.50119e-08,3.3
3.95516029e-05,1.4938,5.9208e-08,3.3
3.95716273e-05,1.49335,4.94006e-09,-2.33335e-06
3.95916665e-05,1.49296,4.88294e-09,6.79566e-05
3.96116857e-05,1.49422,1.07886e-08,-3.26042e-08
3.96316935e-05,1.49461,5.34766e-08,3.3
3.96517627e-05,1.49407,-3.8117e-08,3.3
3.96718125e-05,1.4936,5.00977e-09,1.25705e-07
3.9691875e-05,1.49318,4.87256e-09,-2.33976e-07
3.97118931e-05,1.49282,4.96713e-09,7.87918e-07
3.97319845e-05,1.49499,-4.38692e-09,3.3
3.9752031e-05,1.49434,-5.26946e-09,3.3
3.9772056e-05,1.49384,-7.37002e-09,3.30009
3.97920883e-05,1.4934,4.87836e-09,-1.20088e-06
3.98120883e-05,1.49301,4.935e-09,6.20082e-07
3.98321416e-05,1.49267,5.09109e-09,-3.0415e-07
3.98522199e-05,1.49462,-3.05287e-08,3.3
3.98722323e-05,1.49409,4.15519e-08,3.3
3.98923005e-05,1.49363,4.87681e-09,-9.34757e-06
3.99123535e-05,1.49322,4.939e-09,1.79974e-06
3.99323718e-05,1.49286,5.0953e-09,-6.83885e-06
3.99524276e-05,1.49499,4.8478e-08,3.29393
3.99724959e-05,1.49424,-3.60977e-08,3.29999
3.99924986e-05,1.49377,4.21753e-08,3.30001
4.00125071e-05,1.49335,4.95535e-09,-5.93006e-07
4.00325617e-05,1.49297,5.11325e-09,-3.68355e-07
4.00526327e-05,1.49265,5.24285e-09,-8.54905e-07
4.00727008e-05,1.49456,-2.91695e-08,3.3
4.0092731e-05,1.49406,-1.8171e-08,3.3
4.01127404e-05,1.4936,4.96206e-09,0.00641554
4.0132745e-05,1.49321,5.11982e-09,8.00874e-05
4.01528163e-05,1.49286,5.24752e-09,-3.54812e-06
4.01728181e-05,1.49522,3.82054e-08,3.30001
4.01929175e-05,1.49438,2.71639e-08,3.3
4.0213004e-05,1.4939,1.91031e-08,3.3
4.02330722e-05,1.49347,5.15563e-09,-5.67559e-06
4.02531419e-05,1.49309,5.27211e-09,-6.37229e-06
4.02731703e-05,1.49276,5.34848e-09,6.16383e-06
4.02931906e-05,1.49469,-1.05874e-08,3.29957
4.03132692e-05,1.49418,-6.37744e-11,3.29996
4.03332741e-05,1.49373,4.3897e-09,3.30001
4.03533294e-05,1.49332,5.25128e-09,2.66961e-06
4.03733501e-05,1.49297,5.33502e-09,5.20073e-07
4.03933888e-05,1.49511,-8.03344e-09,3.3
4.0413463e-05,1.49444,2.3317e-09,3.3
4.04334749e-05,1.49396,7.56965e-09,3.3
4.04534767e-05,1.49353,5.26455e-09,6.32113e-06
4.04734942e-05,1.49316,5.34345e-09,0.0105581
4.04935913e-05,1.49283,5.39463e-09,-1.52122e-06
4.05136451e-05,1.49469,1.79182e-08,3.3
4.05336534e-05,1.4942,1.71469e-08,3.3
4.05537467e-05,1.49375,-6.26547e-09,3.3
4.0573821e-05,1.49336,5.36489e-09,-1.11478e-06
4.05938427e-05,1.49301,5.40831e-09,7.70905e-07
4.06139036e-05,1.49448,2.6188e-08,3.30002
4.06339848e-05,1.49445,1.97577e-09,3.30001
4.06540219e-05,1.49398,2.0922e-09,3.31334
4.06740817e-05,1.49356,5.39962e-09,-9.27375e-07
4.06941335e-05,1.49319,5.43132e-09,-1.22673e-06
4.07141425e-05,1.49287,5.45211e-09,-1.50369e-06
4.07341562e-05,1.49464,-5.00238e-08,3.30001
4.0754238e-05,1.49415,-4.51858e-08,3.30001
4.07743065e-05,1.49372,-3.9651e-08,3.30001
4.07943592e-05,1.49333,5.46019e-09,-6.20289e-07
4.08144412e-05,1.493,5.47238e-09,-1.79287e-07
4.08344973e-05,1.49458,-6.49416e-09,-0.0142109
4.08545795e-05,1.49436,-5.00498e-08,3.30001
4.08746194e-05,1.49391,5.55536e-08,3.29999
4.08946687e-05,1.49351,5.47819e-09,-4.19097e-06
4.09146946e-05,1.49315,5.48524e-09,4.93927e-06
4.09347476e-05,1.49284,5.4903e-09,5.759e-06
4.09547534e-05,1.49463,-4.04976e-08,3.30001
4.09748513e-05,1.49411,4.61694e-08,3.29999
4.09949489e-05,1.49369,-3.02106e-08,3.29999
4.1014998e-05,1.49332,5.49329e-09,-0.00365741
4.1035086e-05,1.493,5.49638e-09,2.92009e-06
4.10551049e-05,1.49271,5.49904e-09,-5.03579e-06
4.10751722e-05,1.49437,-3.97399e-08,3.3
4.10952312e-05,1.49393,4.5767e-08,3.3
4.11153059e-05,1.49353,5.49888e-09,-2.44102e-06
4.11353571e-05,1.49319,5.50093e-09,7.97552e-06
4.11553718e-05,1.49288,5.5026e-09,6.0858e-06
4.11754562e-05,1.4948,4.72231e-09,3.29999
4.11955331e-05,1.4942,6.18097e-09,3.29678
4.12156202e-05,1.49378,6.08361e-09,3.3
4.12356747e-05,1.49341,5.5042e-09,-2.18783e-06
4.1255701e-05,1.49308,5.50562e-09,3.59113e-06
4.12757339e-05,1.49279,5.50679e-09,-7.6966e-06
4.12957537e-05,1.49446,2.12325e-08,3.3
4.13158047e-05,1.49401,1.94134e-08,3.3
4.13358047e-05,1.49362,5.50686e-09,-1.91883e-05
4.13558491e-05,1.49327,5.50805e-09,-1.04235e-05
4.13759296e-05,1.49296,5.50926e-09,7.24129e-06
4.13960056e-05,1.49499,-3.44935e-09,3.3
4.14160849e-05,1.49428,1.34063e-08,3.3
4.14361601e-05,1.49385,1.23679e-08,3.3
4.14561615e-05,1.49348,5.51161e-09,-1.06171e-06
4.14761804e-05,1.49316,5.51276e-09,8.40053e-07
4.14962557e-05,1.49287,5.51418e-09,1.96542e-06
4.15162733e-05,1.49451,-1.28296e-08,3.3
4.15363337e-05,1.49407,-1.084e-08,3.30001
4.15563543e-05,1.49368,5.5182e-09,3.3
4.15763953e-05,1.49333,5.51925e-09,4.00254e-06
4.15964166e-05,1.49302,5.52098e-09,3.7574e-06
4.16165157e-05,1.49502,6.29604e-09,3.30001
4.16366067e-05,1.49428,4.85186e-09,3.3
4.16566231e-05,1.49386,6.09856e-09,3.3
4.16766817e-05,1.4935,5.51681e-09,5.02132e-06
4.16967363e-05,1.49318,5.4496e-09,-6.72367e-06
4.17168114e-05,1.49289,4.96438e-09,-2.70134e-05
4.1736884e-05,1.49449,2.69193e-09,3.3
4.1756978e-05,1.49407,-1.72825e-08,3.3
4.17769946e-05,1.49368,-9.78104e-08,3.3
4.17970144e-05,1.49335,-3.44905e-07,8.55546e-07
4.18171013e-05,1.49305,-8.53547e-07,-2.09306e-06
4.18371411e-05,1.4949,-1.59942e-06,3.30001
4.18571989e-05,1.49428,-2.52515e-06,3.3
4.18772003e-05,1.49387,-3.70845e-06,3.3
4.18972954e-05,1.49351,-5.53757e-06,-1.98381e-06
4.19173558e-05,1.4932,-9.8717e-06,-4.10833e-06
4.19374212e-05,1.49292,3.28048,-1.74357e-06
4.19575102e-05,1.49449,3.3,3.3
4.19775603e-05,1.49408,3.3,3.30001
4.19976405e-05,1.4937,3.3,3.30001
4.20176824e-05,1.49337,3.3,-4.69072e-06
4.2037754e-05,1.49307,3.3,1.65122e-06
4.20577572e-05,1.49406,3.3,3.30004
4.20778167e-05,1.49429,3.3,3.3
4.20978242e-05,1.49389,3.3,3.3
4.21178864e-05,1.49353,3.3,-2.09363e-06
4.2137905e-05,1.49322,3.3,-5.84907e-07
4.21579919e-05,1.49295,3.3,1.2382e-06
4.21780802e-05,1.49451,3.3,3.3
4.21981668e-05,1.49409,3.3,3.3
4.22182268e-05,1.49372,3.3,3.3
4.22382473e-05,1.49339,3.3,8.68154e-07
4.22583306e-05,1.4931,3.3,7.75219e-06
4.22783524e-05,1.49445,3.3,-7.9029e-08
4.22983801e-05,1.49424,3.3,3.3
4.23184055e-05,1.49386,3.3,3.3
4.2338439e-05,1.49352,3.3,-2.68902e-06
4.23585255e-05,1.49322,3.3,-3.10803e-06
4.23785282e-05,1.49295,3.3,3.80916e-06
4.23985357e-05,1.49456,3.3,3.30001
4.24186331e-05,1.49409,3.3,3.3
4.2438649e-05,1.49373,3.3,3.30013
4.24586651e-05,1.49341,3.3,-3.46243e-06
4.24787455e-05,1.49312,3.3,5.02657e-06
4.24988021e-05,1.49287,3.3,6.64778e-06
4.25188623e-05,1.49426,3.3,3.3
4.25389444e-05,1.49388,3.3,3.3
4.25589708e-05,1.49355,3.3,5.0713e-06
4.25789775e-05,1.49325,3.3,-4.50892e-06
4.25989849e-05,1.49299,3.3,4.4467e-06
4.2619027e-05,1.49468,3.3,3.30016
4.26390807e-05,1.49411,3.3,3.3
4.26591103e-05,1.49375,3.3,3.3
4.26791807e-05,1.49343,3.3,1.03709e-06
4.26992787e-05,1.49315,3.3,-2.94472e-06
4.27193493e-05,1.49291,3.3,5.9622e-06
4.27393945e-05,1.49435,3.3,3.3
4.27594263e-05,1.49397,3.3,3.29999
4.27794628e-05,1.49363,3.3,0.000214045
4.27994846e-05,1.49333,3.3,0.00103163
4.28195179e-05,1.49307,3.3,3.71204e-07
4.28395894e-05,1.49486,3.3,3.3
4.28595983e-05,1.49418,3.3,3.30001
4.28796704e-05,1.49382,3.3,3.3
4.28997173e-05,1.4935,3.3,-4.33113e-06
4.29197825e-05,1.49322,3.3,4.4844e-06
4.29397841e-05,1.49298,3.3,8.1129e-06
4.29598325e-05,1.49439,3.3,3.30009
4.29798986e-05,1.49402,3.3,3.2969
4.29999538e-05,1.49368,3.3,3.3
4.3019985e-05,1.49338,3.3,5.24226e-06
4.30399921e-05,1.49312,3.3,6.04618e-06
4.30599958e-05,1.49484,3.3,3.3
4.30800382e-05,1.49424,3.3,3.3
4.31000797e-05,1.49388,3.3,3.30002
4.312011e-05,1.49356,3.3,-2.8495e-06
4.31401132e-05,1.49328,3.3,5.62935e-05
4.31601826e-05,1.49303,3.3,-3.50517e-05
4.31802407e-05,1.49442,3.3,3.3
4.32002632e-05,1.49406,3.3,3.3
4.32203279e-05,1.49372,3.3,3.3
4.32404055e-05,1.49342,3.3,2.40955e-06
4.32604454e-05,1.49317,3.3,-3.26319e-06
4.32804632e-05,1.49439,3.3,3.30001
4.33004986e-05,1.49424,3.3,3.29999
4.33205361e-05,1.49389,3.3,3.29744
4.33405407e-05,1.49357,3.3,2.47685e-06
4.33605954e-05,1.4933,3.3,1.37771e-06
4.33806442e-05,1.49306,3.3,3.41684e-07
4.34006551e-05,1.49442,3.3,3.3
4.34207264e-05,1.49406,3.3,3.29999
4.34407331e-05,1.49373,3.3,3.3
4.34607562e-05,1.49344,3.3,2.27119e-06
4.34808418e-05,1.49319,3.3,2.63704e-06
4.35008733e-05,1.49415,3.3,-0.00867529
4.35209036e-05,1.49423,3.3,3.30001
4.35409457e-05,1.49388,3.3,3.29999
4.35609866e-05,1.49358,3.3,-4.24281e-07
4.35810815e-05,1.49331,3.3,6.19117e-07
4.36011436e-05,1.49307,3.3,1.31428e-06
4.36211475e-05,1.49444,3.3,3.30001
4.36412286e-05,1.49405,3.3,3.30001
4.36612667e-05,1.49373,3.3,3.3
4.3681338e-05,1.49344,3.3,-0.000289924
4.37013448e-05,1.4932,3.3,-3.30556e-07
4.37214022e-05,1.49298,3.3,-8.32521e-07
4.37414506e-05,1.49423,3.3,3.3
4.37615091e-05,1.49389,3.3,3.3
4.37815778e-05,1.49359,3.3,-9.08574e-07
4.38016047e-05,1.49333,3.3,1.1625e-06
4.3821621e-05,1.4931,3.3,4.72513e-07
4.38416712e-05,1.49454,3.3,3.29999
4.38617367e-05,1.49407,3.3,3.30001
4.38817564e-05,1.49375,3.3,3.3
4.39018312e-05,1.49347,3.3,5.30869e-07
4.39219273e-05,1.49323,3.3,1.82882e-06
4.39419418e-05,1.49301,3.3,-4.48163e-07
4.39620356e-05,1.49423,3.3,3.3
4.39821074e-05,1.4939,3.3,3.30001
4.40021628e-05,1.49361,3.3,-5.3144e-05
4.40222003e-05,1.49335,3.3,6.89659e-06
4.40422986e-05,1.49312,3.3,-3.09241e-06
4.40623012e-05,1.49464,3.3,3.3
4.40823579e-05,1.49406,3.3,3.3
4.41023663e-05,1.49375,3.3,3.3
4.41223702e-05,1.49348,3.3,-2.23004e-06
4.41424636e-05,1.49324,3.3,-3.87507e-06
4.41624974e-05,1.49303,3.3,-4.42652e-06
4.41825302e-05,1.4942,3.3,3.30001
4.42025523e-05,1.49389,3.3,3.29999
4.42225593e-05,1.4936,3.3,3.3
4.42425656e-05,1.49335,3.3,-2.34398e-06
4.42626532e-05,1.49313,3.3,-2.23502e-06
4.42827049e-05,1.49469,3.3,3.3
4.43027107e-05,1.49407,3.3,3.29999
4.43227268e-05,1.49377,3.3,3.30001
4.43427918e-05,1.4935,3.3,-6.41365e-07
4.4362871e-05,1.49326,3.3,1.99673e-06
4.43828733e-05,1.49306,3.3,8.82744e-05
4.44029563e-05,1.49425,3.3,3.3
4.44229736e-05,1.49395,3.3,3.29999
4.44429763e-05,1.49366,3.3,3.30001
4.44630231e-05,1.49341,3.3,5.16099e-06
4.44831066e-05,1.49319,3.3,-5.43759e-06
4.45031487e-05,1.4905,3.3,3.3
4.4523169e-05,1.49413,3.3,3.3
4.45432151e-05,1.49382,3.3,3.3
4.45632152e-05,1.49355,3.3,0.000459597
4.45832578e-05,1.49332,3.3,-8.62709e-06
4.46032783e-05,1.49311,3.3,-6.36838e-06
4.46233519e-05,1.49417,3.3,3.3
4.46434365e-05,1.49388,3.3,3.3
4.46634714e-05,1.4936,3.3,3.3
4.46835195e-05,1.49336,3.3,-2.78811e-06
4.47035874e-05,1.49315,3.3,-1.3231e-06
4.47236059e-05,1.49532,3.3,3.34983
4.4743646e-05,1.49408,3.3,3.30463
4.47637384e-05,1.49379,3.3,3.3
4.47837808e-05,1.49353,3.3,1.54964e-06
4.48038565e-05,1.4933,3.3,1.3671e-06
4.48238878e-05,1.4931,3.3,-2.4136e-07
4.48439769e-05,1.49426,3.3,3.3
4.48639789e-05,1.49395,3.3,3.30001
4.48840501e-05,1.49367,3.3,3.3
4.49040601e-05,1.49343,3.3,1.57173e-05
4.4924103e-05,1.49322,3.3,-0.0154367
4.49441973e-05,1.49303,3.3,-4.24447e-06
4.49642594e-05,1.4941,3.3,3.3
4.49843447e-05,1.49381,3.3,3.29999
4.50043917e-05,1.49356,3.3,3.13726e-07
4.50243944e-05,1.49333,3.3,-1.60313e-06
4.50443975e-05,1.49313,3.3,1.33903e-06
4.50644785e-05,1.49435,3.3,3.3
4.50845058e-05,1.49397,3.3,3.30034
4.51045421e-05,1.4937,3.3,3.30197
4.51246076e-05,1.49346,3.3,5.45989e-06
4.51446939e-05,1.49325,3.3,4.66871e-06
4.51647852e-05,1.49306,3.3,-3.94633e-06
4.51848128e-05,1.49413,3.3,3.30001
4.52048242e-05,1.49384,3.3,3.29999
4.52249047e-05,1.49359,3.3,-1.82144e-05
4.52449508e-05,1.49336,3.3,3.77172e-06
4.5265001e-05,1.49317,3.3,-1.84712e-05
4.52850349e-05,1.49449,3.3,3.30023
4.53050612e-05,1.494,3.3,3.29999
4.53251601e-05,1.49373,3.3,3.30001
4.53451958e-05,1.4935,3.3,5.30224e-06
4.53652488e-05,1.49329,3.3,-3.2649e-06
4.53853063e-05,1.4931,3.3,2.51394e-06
4.54053141e-05,1.49415,3.3,3.3
4.54253587e-05,1.49387,3.3,3.29999
4.54454033e-05,1.49362,3.3,0.241828
4.54654967e-05,1.4934,3.3,-8.87398e-06
4.54855426e-05,1.4932,3.3,5.53951e-08
4.55056399e-05,1.49459,3.3,3.3
4.55257158e-05,1.49401,3.3,3.29999
4.55458092e-05,1.49375,3.3,3.29999
4.55658168e-05,1.49351,3.3,5.95624e-06
4.55858971e-05,1.49331,3.3,-6.36941e-06
4.56059117e-05,1.49312,3.3,-6.61108e-06
4.56259371e-05,1.49415,3.3,3.29917
4.56459896e-05,1.49388,3.3,3.29999
4.56659931e-05,1.49364,3.3,3.29999
4.5686048e-05,1.49342,3.3,-5.22772e-06
4.57060857e-05,1.49323,3.3,-2.42398e-06
4.57260916e-05,1.49452,3.3,3.3
4.57461468e-05,1.49404,3.3,3.29999
4.57661842e-05,1.49378,3.3,3.30017
4.57862193e-05,1.49355,3.3,2.09826e-06
4.58062202e-05,1.49334,3.3,-0.00181349
4.58262828e-05,1.49316,3.3,5.75712e-06
4.58462937e-05,1.49415,3.3,3.30001
4.58663021e-05,1.4939,3.3,3.3
4.5886382e-05,1.49365,3.3,3.3
4.59064447e-05,1.49344,3.3,-3.80676e-07
4.59265159e-05,1.49325,3.3,-5.57826e-08
4.59465237e-05,1.49403,3.3,3.30003
4.59665739e-05,1.49403,3.3,3.30001
4.59866207e-05,1.49377,3.3,3.3
4.60067076e-05,1.49355,3.3,1.38151e-06
4.60267136e-05,1.49335,3.3,-1.52364e-06
4.6046794e-05,1.49317,3.3,-7.45648e-07
4.60668826e-05,1.49415,3.3,3.30001
4.60869034e-05,1.49389,3.3,3.3
4.61069904e-05,1.49365,3.3,3.3
4.612706e-05,1.49344,3.3,-3.24053e-06
4.61470727e-05,1.49326,3.3,1.63725e-06
4.61671206e-05,1.49499,3.3,-9.67422e-07
4.6187149e-05,1.494,3.3,3.3
4.62071739e-05,1.49375,3.3,3.3
4.62272162e-05,1.49354,3.3,4.00062e-06
4.62472228e-05,1.49334,3.3,-5.71383e-06
4.62672477e-05,1.49317,3.3,-5.01495e-06
4.62872881e-05,1.49421,3.3,3.3
4.63073078e-05,1.49391,3.3,3.3
4.63273539e-05,1.49367,3.3,3.3002
4.63474506e-05,1.49346,3.3,-6.17693e-06
4.63675042e-05,1.49328,3.3,4.62867e-06
4.638757e-05,1.49312,3.3,-7.06274e-06
4.64076664e-05,1.49403,3.3,3.3
4.64277499e-05,1.49378,3.3,3.30001
4.64478269e-05,1.49356,3.3,-8.22224e-07
4.64679037e-05,1.49337,3.3,4.40776e-06
4.64879537e-05,1.4932,3.3,2.18606e-06
4.65080062e-05,1.49426,3.3,3.30002
4.65280171e-05,1.49389,3.3,3.30001
4.65480332e-05,1.49366,3.3,3.29999
4.6568065e-05,1.49346,3.3,2.35396e-06
4.65881124e-05,1.49328,3.3,-2.108e-06
4.66081643e-05,1.49313,3.3,-9.00421e-07
4.66282413e-05,1.494,3.3,3.29999
4.66482904e-05,1.49376,3.3,3.30001
4.66683309e-05,1.49355,3.3,9.32292e-05
4.66883682e-05,1.49337,3.3,1.52201e-05
4.67084029e-05,1.4932,3.3,3.46573e-06
4.67284566e-05,1.49436,3.3,3.30001
4.67484744e-05,1.49387,3.3,3.29999
4.67684764e-05,1.49365,3.3,3.29999
4.67885635e-05,1.49345,3.3,5.94336e-07
4.68086367e-05,1.49328,3.3,1.97043e-08
4.68287165e-05,1.49313,3.3,1.33076e-06
4.68487361e-05,1.49402,3.3,3.29999
4.68687534e-05,1.49379,3.3,3.30006
4.68888434e-05,1.49358,3.3,3.30001
4.69089131e-05,1.4934,3.3,-4.45256e-06
4.69289739e-05,1.49323,3.3,4.26588e-06
4.69490142e-05,1.49443,3.3,3.3
4.6969049e-05,1.4939,3.3,3.30001
4.69890964e-05,1.49368,3.3,3.29999
4.70091491e-05,1.49348,3.3,-1.54181e-06
4.7029152e-05,1.49331,3.3,-1.61685e-06
4.70491841e-05,1.49316,3.3,-0.000796436
4.7069196e-05,1.49402,3.3,3.30001
4.70892284e-05,1.4938,3.3,3.3
4.71092426e-05,1.49359,3.3,3.30001
4.7129303e-05,1.49341,3.3,-4.74565e-07
4.71493034e-05,1.49325,3.3,2.00367e-06
4.71693248e-05,1.49427,3.3,3.30001
4.71894025e-05,1.49394,3.3,3.3
4.72094232e-05,1.49372,3.3,3.30002
4.72294326e-05,1.49352,3.3,0.00304184
4.72494682e-05,1.49335,3.3,8.59366e-07
4.72695078e-05,1.4932,3.3,-1.86194e-06
4.72895385e-05,1.49407,3.3,3.3
4.73095579e-05,1.49385,3.3,3.3
4.73295593e-05,1.49364,3.3,3.3
4.73496131e-05,1.49345,3.3,3.91727e-06
4.73696884e-05,1.49329,3.3,5.08408e-06
4.73896964e-05,1.49412,3.3,1.88342
4.74097698e-05,1.49398,3.3,3.3
4.74298215e-05,1.49375,3.3,3.3
4.74498652e-05,1.49356,3.3,4.98802e-07
4.74698697e-05,1.49339,3.3,-2.09483e-06
4.74899038e-05,1.49324,3.3,-9.87965e-07
4.75099356e-05,1.4941,3.3,3.3
4.75299646e-05,1.49386,3.3,3.3
4.75500535e-05,1.49365,3.3,3.3
4.75700753e-05,1.49347,3.3,0.010075
4.75900803e-05,1.49331,3.3,1.66324e-06
4.76101224e-05,1.49317,3.3,-4.18466e-06
4.76301569e-05,1.49399,3.3,3.30001
4.76501915e-05,1.49377,3.3,3.30001
4.76701948e-05,1.49358,3.3,-1.92806e-06
4.76902161e-05,1.49341,3.3,1.41616e-06
4.77102614e-05,1.49326,3.3,1.24208e-06
4.77302734e-05,1.49417,3.3,3.29999
4.77503192e-05,1.49385,3.3,3.29999
4.77703542e-05,1.49365,3.3,3.30001
4.77903924e-05,1.49347,3.3,3.74976e-07
4.78104748e-05,1.49332,3.3,1.98758e-06
4.78304861e-05,1.49318,3.3,2.32845e-06
4.78504887e-05,1.49394,3.3,3.30001
4.78705344e-05,1.49373,3.3,3.29999
4.78905635e-05,1.49355,3.3,-3.62037e-05
4.79105689e-05,1.49339,3.3,1.06879e-05
4.79306371e-05,1.49324,3.3,2.75578e-06
4.79507113e-05,1.4943,3.3,3.3
4.79707933e-05,1.49385,3.3,3.3
4.79908764e-05,1.49365,3.3,3.3
4.80109638e-05,1.49348,3.3,-7.796e-07
4.80309859e-05,1.49333,3.3,-1.17675e-06
4.80509962e-05,1.4932,3.3,2.79915e-06
4.80710221e-05,1.49396,3.3,3.3
4.80910525e-05,1.49377,3.3,3.29996
4.81110729e-05,1.49358,3.3,3.3
4.81311457e-05,1.49342,3.3,-2.36311e-08
4.81511562e-05,1.49328,3.3,-1.34045e-06
4.81711722e-05,1.49439,3.3,3.3
4.81912182e-05,1.49388,3.3,3.3
4.82112691e-05,1.49369,3.3,3.3
4.82312984e-05,1.49351,3.3,-2.2931e-06
4.82513082e-05,1.49336,3.3,-1.28767e-06
4.82713098e-05,1.49323,3.3,0.0013176
4.82913979e-05,1.49392,3.3,3.3
4.83114824e-05,1.49374,3.3,3.3
4.83315644e-05,1.49356,3.3,3.3
4.83516363e-05,1.4934,3.3,2.20182e-06
4.83716699e-05,1.49327,3.3,2.82427e-06
4.83917172e-05,1.49057,3.3,3.30001
4.84118167e-05,1.49387,3.3,3.29999
4.84318473e-05,1.49368,3.3,3.3
4.84518636e-05,1.49351,3.3,0.000438779
4.84719007e-05,1.49336,3.3,5.66755e-06
4.84919035e-05,1.49323,3.3,5.12051e-06
4.85119831e-05,1.49387,3.3,3.3
4.85320054e-05,1.4937,3.3,3.30001
4.85520811e-05,1.49353,3.3,3.30001
4.85720903e-05,1.49338,3.3,-4.13414e-06
4.85921303e-05,1.49325,3.3,-2.44776e-06
4.86121697e-05,1.49544,3.3,3.35033
4.86322148e-05,1.49387,3.3,3.29149
4.86522966e-05,1.49368,3.3,3.29999
4.86723521e-05,1.49352,3.3,6.59025e-07
4.86923934e-05,1.49337,3.3,2.24143e-06
4.87124212e-05,1.49325,3.3,-1.91763e-06
4.87324213e-05,1.49396,3.3,3.3
4.87525067e-05,1.49376,3.3,3.30001
4.87725668e-05,1.49359,3.3,3.29999
4.87925742e-05,1.49344,3.3,-1.8714e-06
4.88126126e-05,1.4933,3.3,0.00145596
4.88326301e-05,1.49319,3.3,-3.92186e-06
4.8852671e-05,1.4939,3.3,3.3
4.88727095e-05,1.49371,3.3,3.3
4.88927578e-05,1.49355,3.3,3.45742e-06
4.8912839e-05,1.4934,3.3,-5.16471e-06
4.89328517e-05,1.49328,3.3,5.70749e-05
4.89529394e-05,1.49405,3.3,3.30001
4.89729814e-05,1.49379,3.3,3.29917
4.89930751e-05,1.49362,3.3,3.3
4.90131598e-05,1.49347,3.3,-6.10267e-06
4.90331979e-05,1.49333,3.3,4.48936e-06
4.90532969e-05,1.49321,3.3,4.18736e-06
4.90733961e-05,1.49389,3.3,3.3
4.90934754e-05,1.49371,3.3,3.3
4.91134933e-05,1.49355,3.3,8.5938e-06
4.91335496e-05,1.49341,3.3,1.66995e-06
4.91535531e-05,1.49328,3.3,-0.000136123
4.91736004e-05,1.49418,3.3,3.3
4.91936682e-05,1.49381,3.3,3.3
4.92137568e-05,1.49364,3.3,3.3
4.92337836e-05,1.49349,3.3,-1.08682e-06
4.92538663e-05,1.49336,3.3,1.80113e-06
4.92739383e-05,1.49324,3.3,4.36523e-06
4.92939792e-05,1.49389,3.3,3.3
4.93139991e-05,1.49372,3.3,3.3
4.93340171e-05,1.49356,3.3,0.923802
4.93541062e-05,1.49342,3.3,-1.83568e-06
4.93741237e-05,1.4933,3.3,-1.682e-06
4.93941878e-05,1.49431,3.3,3.3
4.94142056e-05,1.49384,3.3,3.3
4.94342522e-05,1.49366,3.3,3.3
4.94542714e-05,1.49351,3.3,5.93115e-06
4.94743271e-05,1.49338,3.3,-5.69244e-06
4.94943403e-05,1.49327,3.3,1.26979e-05
4.95143578e-05,1.49391,3.3,3.29658
4.95344525e-05,1.49375,3.3,3.3
4.95545391e-05,1.49359,3.3,3.3
4.95746034e-05,1.49345,3.3,5.74879e-06
4.95946164e-05,1.49333,3.3,-5.00545e-06
