# campaign: devchar-passives (capacitor C-V curves)
# generated_utc: 2026-07-31T03:36:45Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: sim/devchar-passives/tb_cap_cv.sp
# corners: mimcap_{typical,ff,ss} + moscap_{typical,ff,ss} (swept together) x temp{-40,27,125}C; C-V sweep 0..3.63V covers the control range at every supply corner
device,corner_section,temp_c,v_v,c_f,density_ff_um2
cap_nmos_03v3_b,typical,125,0.3857,3.33818e-12,3.7091
cap_nmos_03v3_b,typical,125,0.5672,3.43959e-12,3.8218
cap_nmos_03v3_b,typical,125,0.7487,3.50193e-12,3.8910
cap_nmos_03v3_b,typical,125,0.9302,3.53926e-12,3.9325
cap_nmos_03v3_b,typical,125,1.1117,3.56128e-12,3.9570
cap_nmos_03v3_b,typical,125,1.2932,3.57415e-12,3.9713
cap_nmos_03v3_b,typical,125,1.4747,3.58163e-12,3.9796
cap_nmos_03v3_b,typical,125,1.6562,3.58597e-12,3.9844
cap_nmos_03v3_b,typical,125,1.8377,3.58847e-12,3.9872
cap_nmos_03v3_b,typical,125,2.0192,3.58992e-12,3.9888
cap_nmos_03v3_b,typical,125,2.2007,3.59076e-12,3.9897
cap_nmos_03v3_b,typical,125,2.3822,3.59124e-12,3.9903
cap_nmos_03v3_b,typical,125,2.5637,3.59152e-12,3.9906
cap_nmos_03v3_b,typical,125,2.7452,3.59168e-12,3.9908
cap_nmos_03v3_b,typical,125,2.9267,3.59177e-12,3.9909
cap_nmos_03v3_b,typical,125,3.1082,3.59183e-12,3.9909
cap_nmos_03v3_b,typical,125,3.2897,3.59186e-12,3.9910
cap_nmos_03v3_b,typical,125,3.4712,3.59188e-12,3.9910
cap_pmos_03v3,ff,-40,0.0227,3.0997e-14,0.0344
cap_pmos_03v3,ff,-40,0.2042,3.28767e-14,0.0365
cap_pmos_03v3,ff,-40,0.3857,5.09343e-14,0.0566
cap_pmos_03v3,ff,-40,0.5672,2.15458e-13,0.2394
cap_pmos_03v3,ff,-40,0.7487,1.21775e-12,1.3531
cap_pmos_03v3,ff,-40,0.9302,2.73706e-12,3.0412
cap_pmos_03v3,ff,-40,1.1117,3.15007e-12,3.5001
cap_pmos_03v3,ff,-40,1.2932,3.2001e-12,3.5557
cap_pmos_03v3,ff,-40,1.4747,3.20537e-12,3.5615
cap_pmos_03v3,ff,-40,1.6562,3.20592e-12,3.5621
cap_pmos_03v3,ff,-40,1.8377,3.20597e-12,3.5622
cap_pmos_03v3,ff,-40,2.0192,3.20598e-12,3.5622
cap_pmos_03v3,ff,-40,2.2007,3.20598e-12,3.5622
cap_pmos_03v3,ff,-40,2.3822,3.20598e-12,3.5622
cap_pmos_03v3,ff,-40,2.5637,3.20598e-12,3.5622
cap_pmos_03v3,ff,-40,2.7452,3.20598e-12,3.5622
cap_pmos_03v3,ff,-40,2.9267,3.20598e-12,3.5622
cap_pmos_03v3,ff,-40,3.1082,3.20598e-12,3.5622
cap_pmos_03v3,ff,-40,3.2897,3.20598e-12,3.5622
cap_pmos_03v3,ff,-40,3.4712,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,0.0227,3.0997e-14,0.0344
cap_pmos_03v3,ff,27,0.2042,3.28767e-14,0.0365
cap_pmos_03v3,ff,27,0.3857,5.09343e-14,0.0566
cap_pmos_03v3,ff,27,0.5672,2.15458e-13,0.2394
cap_pmos_03v3,ff,27,0.7487,1.21775e-12,1.3531
cap_pmos_03v3,ff,27,0.9302,2.73706e-12,3.0412
cap_pmos_03v3,ff,27,1.1117,3.15007e-12,3.5001
cap_pmos_03v3,ff,27,1.2932,3.2001e-12,3.5557
cap_pmos_03v3,ff,27,1.4747,3.20537e-12,3.5615
cap_pmos_03v3,ff,27,1.6562,3.20592e-12,3.5621
cap_pmos_03v3,ff,27,1.8377,3.20597e-12,3.5622
cap_pmos_03v3,ff,27,2.0192,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,2.2007,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,2.3822,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,2.5637,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,2.7452,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,2.9267,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,3.1082,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,3.2897,3.20598e-12,3.5622
cap_pmos_03v3,ff,27,3.4712,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,0.0227,3.0997e-14,0.0344
cap_pmos_03v3,ff,125,0.2042,3.28767e-14,0.0365
cap_pmos_03v3,ff,125,0.3857,5.09343e-14,0.0566
cap_pmos_03v3,ff,125,0.5672,2.15458e-13,0.2394
cap_pmos_03v3,ff,125,0.7487,1.21775e-12,1.3531
cap_pmos_03v3,ff,125,0.9302,2.73706e-12,3.0412
cap_pmos_03v3,ff,125,1.1117,3.15007e-12,3.5001
cap_pmos_03v3,ff,125,1.2932,3.2001e-12,3.5557
cap_pmos_03v3,ff,125,1.4747,3.20537e-12,3.5615
cap_pmos_03v3,ff,125,1.6562,3.20592e-12,3.5621
cap_pmos_03v3,ff,125,1.8377,3.20597e-12,3.5622
cap_pmos_03v3,ff,125,2.0192,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,2.2007,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,2.3822,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,2.5637,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,2.7452,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,2.9267,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,3.1082,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,3.2897,3.20598e-12,3.5622
cap_pmos_03v3,ff,125,3.4712,3.20598e-12,3.5622
cap_pmos_03v3,ss,-40,0.0227,3.78852e-14,0.0421
cap_pmos_03v3,ss,-40,0.2042,4.01827e-14,0.0446
cap_pmos_03v3,ss,-40,0.3857,6.22531e-14,0.0692
cap_pmos_03v3,ss,-40,0.5672,2.63338e-13,0.2926
cap_pmos_03v3,ss,-40,0.7487,1.48836e-12,1.6537
cap_pmos_03v3,ss,-40,0.9302,3.3453e-12,3.7170
cap_pmos_03v3,ss,-40,1.1117,3.85009e-12,4.2779
cap_pmos_03v3,ss,-40,1.2932,3.91124e-12,4.3458
cap_pmos_03v3,ss,-40,1.4747,3.91768e-12,4.3530
cap_pmos_03v3,ss,-40,1.6562,3.91834e-12,4.3537
cap_pmos_03v3,ss,-40,1.8377,3.91841e-12,4.3538
cap_pmos_03v3,ss,-40,2.0192,3.91842e-12,4.3538
cap_pmos_03v3,ss,-40,2.2007,3.91842e-12,4.3538
cap_pmos_03v3,ss,-40,2.3822,3.91842e-12,4.3538
cap_pmos_03v3,ss,-40,2.5637,3.91842e-12,4.3538
cap_pmos_03v3,ss,-40,2.7452,3.91842e-12,4.3538
cap_pmos_03v3,ss,-40,2.9267,3.91842e-12,4.3538
cap_pmos_03v3,ss,-40,3.1082,3.91842e-12,4.3538
cap_pmos_03v3,ss,-40,3.2897,3.91842e-12,4.3538
cap_pmos_03v3,ss,-40,3.4712,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,0.0227,3.78852e-14,0.0421
cap_pmos_03v3,ss,27,0.2042,4.01827e-14,0.0446
cap_pmos_03v3,ss,27,0.3857,6.22531e-14,0.0692
cap_pmos_03v3,ss,27,0.5672,2.63338e-13,0.2926
cap_pmos_03v3,ss,27,0.7487,1.48836e-12,1.6537
cap_pmos_03v3,ss,27,0.9302,3.3453e-12,3.7170
cap_pmos_03v3,ss,27,1.1117,3.85009e-12,4.2779
cap_pmos_03v3,ss,27,1.2932,3.91124e-12,4.3458
cap_pmos_03v3,ss,27,1.4747,3.91768e-12,4.3530
cap_pmos_03v3,ss,27,1.6562,3.91834e-12,4.3537
cap_pmos_03v3,ss,27,1.8377,3.91841e-12,4.3538
cap_pmos_03v3,ss,27,2.0192,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,2.2007,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,2.3822,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,2.5637,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,2.7452,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,2.9267,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,3.1082,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,3.2897,3.91842e-12,4.3538
cap_pmos_03v3,ss,27,3.4712,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,0.0227,3.78852e-14,0.0421
cap_pmos_03v3,ss,125,0.2042,4.01827e-14,0.0446
cap_pmos_03v3,ss,125,0.3857,6.22531e-14,0.0692
cap_pmos_03v3,ss,125,0.5672,2.63338e-13,0.2926
cap_pmos_03v3,ss,125,0.7487,1.48836e-12,1.6537
cap_pmos_03v3,ss,125,0.9302,3.3453e-12,3.7170
cap_pmos_03v3,ss,125,1.1117,3.85009e-12,4.2779
cap_pmos_03v3,ss,125,1.2932,3.91124e-12,4.3458
cap_pmos_03v3,ss,125,1.4747,3.91768e-12,4.3530
cap_pmos_03v3,ss,125,1.6562,3.91834e-12,4.3537
cap_pmos_03v3,ss,125,1.8377,3.91841e-12,4.3538
cap_pmos_03v3,ss,125,2.0192,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,2.2007,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,2.3822,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,2.5637,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,2.7452,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,2.9267,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,3.1082,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,3.2897,3.91842e-12,4.3538
cap_pmos_03v3,ss,125,3.4712,3.91842e-12,4.3538
cap_pmos_03v3,typical,-40,0.0227,3.44411e-14,0.0383
cap_pmos_03v3,typical,-40,0.2042,3.65297e-14,0.0406
cap_pmos_03v3,typical,-40,0.3857,5.65937e-14,0.0629
cap_pmos_03v3,typical,-40,0.5672,2.39398e-13,0.2660
cap_pmos_03v3,typical,-40,0.7487,1.35306e-12,1.5034
cap_pmos_03v3,typical,-40,0.9302,3.04118e-12,3.3791
cap_pmos_03v3,typical,-40,1.1117,3.50008e-12,3.8890
cap_pmos_03v3,typical,-40,1.2932,3.55567e-12,3.9507
cap_pmos_03v3,typical,-40,1.4747,3.56152e-12,3.9572
cap_pmos_03v3,typical,-40,1.6562,3.56213e-12,3.9579
cap_pmos_03v3,typical,-40,1.8377,3.56219e-12,3.9580
cap_pmos_03v3,typical,-40,2.0192,3.5622e-12,3.9580
cap_pmos_03v3,typical,-40,2.2007,3.5622e-12,3.9580
cap_pmos_03v3,typical,-40,2.3822,3.5622e-12,3.9580
cap_pmos_03v3,typical,-40,2.5637,3.5622e-12,3.9580
cap_pmos_03v3,typical,-40,2.7452,3.5622e-12,3.9580
cap_pmos_03v3,typical,-40,2.9267,3.5622e-12,3.9580
cap_pmos_03v3,typical,-40,3.1082,3.5622e-12,3.9580
cap_pmos_03v3,typical,-40,3.2897,3.5622e-12,3.9580
cap_pmos_03v3,typical,-40,3.4712,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,0.0227,3.44411e-14,0.0383
cap_pmos_03v3,typical,27,0.2042,3.65297e-14,0.0406
cap_pmos_03v3,typical,27,0.3857,5.65937e-14,0.0629
cap_pmos_03v3,typical,27,0.5672,2.39398e-13,0.2660
cap_pmos_03v3,typical,27,0.7487,1.35306e-12,1.5034
cap_pmos_03v3,typical,27,0.9302,3.04118e-12,3.3791
cap_pmos_03v3,typical,27,1.1117,3.50008e-12,3.8890
cap_pmos_03v3,typical,27,1.2932,3.55567e-12,3.9507
cap_pmos_03v3,typical,27,1.4747,3.56152e-12,3.9572
cap_pmos_03v3,typical,27,1.6562,3.56213e-12,3.9579
cap_pmos_03v3,typical,27,1.8377,3.56219e-12,3.9580
cap_pmos_03v3,typical,27,2.0192,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,2.2007,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,2.3822,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,2.5637,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,2.7452,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,2.9267,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,3.1082,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,3.2897,3.5622e-12,3.9580
cap_pmos_03v3,typical,27,3.4712,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,0.0227,3.44411e-14,0.0383
cap_pmos_03v3,typical,125,0.2042,3.65297e-14,0.0406
cap_pmos_03v3,typical,125,0.3857,5.65937e-14,0.0629
cap_pmos_03v3,typical,125,0.5672,2.39398e-13,0.2660
cap_pmos_03v3,typical,125,0.7487,1.35306e-12,1.5034
cap_pmos_03v3,typical,125,0.9302,3.04118e-12,3.3791
cap_pmos_03v3,typical,125,1.1117,3.50008e-12,3.8890
cap_pmos_03v3,typical,125,1.2932,3.55567e-12,3.9507
cap_pmos_03v3,typical,125,1.4747,3.56152e-12,3.9572
cap_pmos_03v3,typical,125,1.6562,3.56213e-12,3.9579
cap_pmos_03v3,typical,125,1.8377,3.56219e-12,3.9580
cap_pmos_03v3,typical,125,2.0192,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,2.2007,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,2.3822,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,2.5637,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,2.7452,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,2.9267,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,3.1082,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,3.2897,3.5622e-12,3.9580
cap_pmos_03v3,typical,125,3.4712,3.5622e-12,3.9580
cap_pmos_03v3_b,ff,-40,0.0227,2.71658e-12,3.0184
cap_pmos_03v3_b,ff,-40,0.2042,2.91729e-12,3.2414
cap_pmos_03v3_b,ff,-40,0.3857,3.04497e-12,3.3833
cap_pmos_03v3_b,ff,-40,0.5672,3.12117e-12,3.4680
cap_pmos_03v3_b,ff,-40,0.7487,3.16493e-12,3.5166
cap_pmos_03v3_b,ff,-40,0.9302,3.18952e-12,3.5439
cap_pmos_03v3_b,ff,-40,1.1117,3.20315e-12,3.5591
cap_pmos_03v3_b,ff,-40,1.2932,3.21066e-12,3.5674
cap_pmos_03v3_b,ff,-40,1.4747,3.21478e-12,3.5720
cap_pmos_03v3_b,ff,-40,1.6562,3.21703e-12,3.5745
cap_pmos_03v3_b,ff,-40,1.8377,3.21826e-12,3.5758
cap_pmos_03v3_b,ff,-40,2.0192,3.21894e-12,3.5766
cap_pmos_03v3_b,ff,-40,2.2007,3.21931e-12,3.5770
cap_pmos_03v3_b,ff,-40,2.3822,3.21951e-12,3.5772
cap_pmos_03v3_b,ff,-40,2.5637,3.21962e-12,3.5774
cap_pmos_03v3_b,ff,-40,2.7452,3.21968e-12,3.5774
cap_pmos_03v3_b,ff,-40,2.9267,3.21971e-12,3.5775
cap_pmos_03v3_b,ff,-40,3.1082,3.21973e-12,3.5775
cap_pmos_03v3_b,ff,-40,3.2897,3.21974e-12,3.5775
cap_pmos_03v3_b,ff,-40,3.4712,3.21974e-12,3.5775
cap_pmos_03v3_b,ff,27,0.0227,2.71658e-12,3.0184
cap_pmos_03v3_b,ff,27,0.2042,2.91729e-12,3.2414
cap_pmos_03v3_b,ff,27,0.3857,3.04497e-12,3.3833
cap_pmos_03v3_b,ff,27,0.5672,3.12117e-12,3.4680
cap_pmos_03v3_b,ff,27,0.7487,3.16493e-12,3.5166
cap_pmos_03v3_b,ff,27,0.9302,3.18952e-12,3.5439
cap_pmos_03v3_b,ff,27,1.1117,3.20315e-12,3.5591
cap_pmos_03v3_b,ff,27,1.2932,3.21066e-12,3.5674
cap_pmos_03v3_b,ff,27,1.4747,3.21478e-12,3.5720
cap_pmos_03v3_b,ff,27,1.6562,3.21703e-12,3.5745
cap_pmos_03v3_b,ff,27,1.8377,3.21826e-12,3.5758
cap_pmos_03v3_b,ff,27,2.0192,3.21894e-12,3.5766
cap_pmos_03v3_b,ff,27,2.2007,3.21931e-12,3.5770
cap_pmos_03v3_b,ff,27,2.3822,3.21951e-12,3.5772
cap_pmos_03v3_b,ff,27,2.5637,3.21962e-12,3.5774
cap_pmos_03v3_b,ff,27,2.7452,3.21968e-12,3.5774
cap_pmos_03v3_b,ff,27,2.9267,3.21971e-12,3.5775
cap_pmos_03v3_b,ff,27,3.1082,3.21973e-12,3.5775
cap_pmos_03v3_b,ff,27,3.2897,3.21974e-12,3.5775
cap_pmos_03v3_b,ff,27,3.4712,3.21974e-12,3.5775
cap_pmos_03v3_b,ff,125,0.0227,2.71658e-12,3.0184
cap_pmos_03v3_b,ff,125,0.2042,2.91729e-12,3.2414
cap_pmos_03v3_b,ff,125,0.3857,3.04497e-12,3.3833
cap_pmos_03v3_b,ff,125,0.5672,3.12117e-12,3.4680
cap_pmos_03v3_b,ff,125,0.7487,3.16493e-12,3.5166
cap_pmos_03v3_b,ff,125,0.9302,3.18952e-12,3.5439
cap_pmos_03v3_b,ff,125,1.1117,3.20315e-12,3.5591
cap_pmos_03v3_b,ff,125,1.2932,3.21066e-12,3.5674
cap_pmos_03v3_b,ff,125,1.4747,3.21478e-12,3.5720
cap_pmos_03v3_b,ff,125,1.6562,3.21703e-12,3.5745
cap_pmos_03v3_b,ff,125,1.8377,3.21826e-12,3.5758
cap_pmos_03v3_b,ff,125,2.0192,3.21894e-12,3.5766
cap_pmos_03v3_b,ff,125,2.2007,3.21931e-12,3.5770
cap_pmos_03v3_b,ff,125,2.3822,3.21951e-12,3.5772
cap_pmos_03v3_b,ff,125,2.5637,3.21962e-12,3.5774
cap_pmos_03v3_b,ff,125,2.7452,3.21968e-12,3.5774
cap_pmos_03v3_b,ff,125,2.9267,3.21971e-12,3.5775
cap_pmos_03v3_b,ff,125,3.1082,3.21973e-12,3.5775
cap_pmos_03v3_b,ff,125,3.2897,3.21974e-12,3.5775
cap_pmos_03v3_b,ff,125,3.4712,3.21974e-12,3.5775
cap_pmos_03v3_b,ss,-40,0.0227,3.32026e-12,3.6892
cap_pmos_03v3_b,ss,-40,0.2042,3.56558e-12,3.9618
cap_pmos_03v3_b,ss,-40,0.3857,3.72163e-12,4.1351
cap_pmos_03v3_b,ss,-40,0.5672,3.81476e-12,4.2386
cap_pmos_03v3_b,ss,-40,0.7487,3.86825e-12,4.2981
cap_pmos_03v3_b,ss,-40,0.9302,3.8983e-12,4.3314
cap_pmos_03v3_b,ss,-40,1.1117,3.91496e-12,4.3500
cap_pmos_03v3_b,ss,-40,1.2932,3.92414e-12,4.3602
cap_pmos_03v3_b,ss,-40,1.4747,3.92917e-12,4.3657
cap_pmos_03v3_b,ss,-40,1.6562,3.93193e-12,4.3688
cap_pmos_03v3_b,ss,-40,1.8377,3.93343e-12,4.3705
cap_pmos_03v3_b,ss,-40,2.0192,3.93426e-12,4.3714
cap_pmos_03v3_b,ss,-40,2.2007,3.93471e-12,4.3719
cap_pmos_03v3_b,ss,-40,2.3822,3.93495e-12,4.3722
cap_pmos_03v3_b,ss,-40,2.5637,3.93509e-12,4.3723
cap_pmos_03v3_b,ss,-40,2.7452,3.93516e-12,4.3724
cap_pmos_03v3_b,ss,-40,2.9267,3.9352e-12,4.3724
cap_pmos_03v3_b,ss,-40,3.1082,3.93522e-12,4.3725
cap_pmos_03v3_b,ss,-40,3.2897,3.93524e-12,4.3725
cap_pmos_03v3_b,ss,-40,3.4712,3.93524e-12,4.3725
cap_pmos_03v3_b,ss,27,0.0227,3.32026e-12,3.6892
cap_pmos_03v3_b,ss,27,0.2042,3.56558e-12,3.9618
cap_pmos_03v3_b,ss,27,0.3857,3.72163e-12,4.1351
cap_pmos_03v3_b,ss,27,0.5672,3.81476e-12,4.2386
cap_pmos_03v3_b,ss,27,0.7487,3.86825e-12,4.2981
cap_pmos_03v3_b,ss,27,0.9302,3.8983e-12,4.3314
cap_pmos_03v3_b,ss,27,1.1117,3.91496e-12,4.3500
cap_pmos_03v3_b,ss,27,1.2932,3.92414e-12,4.3602
cap_pmos_03v3_b,ss,27,1.4747,3.92917e-12,4.3657
cap_pmos_03v3_b,ss,27,1.6562,3.93193e-12,4.3688
cap_pmos_03v3_b,ss,27,1.8377,3.93343e-12,4.3705
cap_pmos_03v3_b,ss,27,2.0192,3.93426e-12,4.3714
cap_pmos_03v3_b,ss,27,2.2007,3.93471e-12,4.3719
cap_pmos_03v3_b,ss,27,2.3822,3.93495e-12,4.3722
cap_pmos_03v3_b,ss,27,2.5637,3.93509e-12,4.3723
cap_pmos_03v3_b,ss,27,2.7452,3.93516e-12,4.3724
cap_pmos_03v3_b,ss,27,2.9267,3.9352e-12,4.3724
cap_pmos_03v3_b,ss,27,3.1082,3.93522e-12,4.3725
cap_pmos_03v3_b,ss,27,3.2897,3.93524e-12,4.3725
cap_pmos_03v3_b,ss,27,3.4712,3.93524e-12,4.3725
cap_pmos_03v3_b,ss,125,0.0227,3.32026e-12,3.6892
cap_pmos_03v3_b,ss,125,0.2042,3.56558e-12,3.9618
cap_pmos_03v3_b,ss,125,0.3857,3.72163e-12,4.1351
cap_pmos_03v3_b,ss,125,0.5672,3.81476e-12,4.2386
cap_pmos_03v3_b,ss,125,0.7487,3.86825e-12,4.2981
cap_pmos_03v3_b,ss,125,0.9302,3.8983e-12,4.3314
cap_pmos_03v3_b,ss,125,1.1117,3.91496e-12,4.3500
cap_pmos_03v3_b,ss,125,1.2932,3.92414e-12,4.3602
cap_pmos_03v3_b,ss,125,1.4747,3.92917e-12,4.3657
cap_pmos_03v3_b,ss,125,1.6562,3.93193e-12,4.3688
cap_pmos_03v3_b,ss,125,1.8377,3.93343e-12,4.3705
cap_pmos_03v3_b,ss,125,2.0192,3.93426e-12,4.3714
cap_pmos_03v3_b,ss,125,2.2007,3.93471e-12,4.3719
cap_pmos_03v3_b,ss,125,2.3822,3.93495e-12,4.3722
cap_pmos_03v3_b,ss,125,2.5637,3.93509e-12,4.3723
cap_pmos_03v3_b,ss,125,2.7452,3.93516e-12,4.3724
cap_pmos_03v3_b,ss,125,2.9267,3.9352e-12,4.3724
cap_pmos_03v3_b,ss,125,3.1082,3.93522e-12,4.3725
cap_pmos_03v3_b,ss,125,3.2897,3.93524e-12,4.3725
cap_pmos_03v3_b,ss,125,3.4712,3.93524e-12,4.3725
cap_pmos_03v3_b,typical,-40,0.0227,3.01842e-12,3.3538
cap_pmos_03v3_b,typical,-40,0.2042,3.24143e-12,3.6016
cap_pmos_03v3_b,typical,-40,0.3857,3.3833e-12,3.7592
cap_pmos_03v3_b,typical,-40,0.5672,3.46797e-12,3.8533
cap_pmos_03v3_b,typical,-40,0.7487,3.51659e-12,3.9073
cap_pmos_03v3_b,typical,-40,0.9302,3.54391e-12,3.9377
cap_pmos_03v3_b,typical,-40,1.1117,3.55905e-12,3.9545
cap_pmos_03v3_b,typical,-40,1.2932,3.5674e-12,3.9638
cap_pmos_03v3_b,typical,-40,1.4747,3.57197e-12,3.9689
cap_pmos_03v3_b,typical,-40,1.6562,3.57448e-12,3.9716
cap_pmos_03v3_b,typical,-40,1.8377,3.57585e-12,3.9732
cap_pmos_03v3_b,typical,-40,2.0192,3.5766e-12,3.9740
cap_pmos_03v3_b,typical,-40,2.2007,3.57701e-12,3.9745
cap_pmos_03v3_b,typical,-40,2.3822,3.57723e-12,3.9747
cap_pmos_03v3_b,typical,-40,2.5637,3.57735e-12,3.9748
cap_pmos_03v3_b,typical,-40,2.7452,3.57742e-12,3.9749
cap_pmos_03v3_b,typical,-40,2.9267,3.57746e-12,3.9750
cap_pmos_03v3_b,typical,-40,3.1082,3.57748e-12,3.9750
cap_pmos_03v3_b,typical,-40,3.2897,3.57749e-12,3.9750
cap_pmos_03v3_b,typical,-40,3.4712,3.57749e-12,3.9750
cap_pmos_03v3_b,typical,27,0.0227,3.01842e-12,3.3538
cap_pmos_03v3_b,typical,27,0.2042,3.24143e-12,3.6016
cap_pmos_03v3_b,typical,27,0.3857,3.3833e-12,3.7592
cap_pmos_03v3_b,typical,27,0.5672,3.46797e-12,3.8533
cap_pmos_03v3_b,typical,27,0.7487,3.51659e-12,3.9073
cap_pmos_03v3_b,typical,27,0.9302,3.54391e-12,3.9377
cap_pmos_03v3_b,typical,27,1.1117,3.55905e-12,3.9545
cap_pmos_03v3_b,typical,27,1.2932,3.5674e-12,3.9638
cap_pmos_03v3_b,typical,27,1.4747,3.57197e-12,3.9689
cap_pmos_03v3_b,typical,27,1.6562,3.57448e-12,3.9716
cap_pmos_03v3_b,typical,27,1.8377,3.57585e-12,3.9732
cap_pmos_03v3_b,typical,27,2.0192,3.5766e-12,3.9740
cap_pmos_03v3_b,typical,27,2.2007,3.57701e-12,3.9745
cap_pmos_03v3_b,typical,27,2.3822,3.57723e-12,3.9747
cap_pmos_03v3_b,typical,27,2.5637,3.57735e-12,3.9748
cap_pmos_03v3_b,typical,27,2.7452,3.57742e-12,3.9749
cap_pmos_03v3_b,typical,27,2.9267,3.57746e-12,3.9750
cap_pmos_03v3_b,typical,27,3.1082,3.57748e-12,3.9750
cap_pmos_03v3_b,typical,27,3.2897,3.57749e-12,3.9750
cap_pmos_03v3_b,typical,27,3.4712,3.57749e-12,3.9750
cap_pmos_03v3_b,typical,125,0.0227,3.01842e-12,3.3538
cap_pmos_03v3_b,typical,125,0.2042,3.24143e-12,3.6016
cap_pmos_03v3_b,typical,125,0.3857,3.3833e-12,3.7592
cap_pmos_03v3_b,typical,125,0.5672,3.46797e-12,3.8533
cap_pmos_03v3_b,typical,125,0.7487,3.51659e-12,3.9073
cap_pmos_03v3_b,typical,125,0.9302,3.54391e-12,3.9377
cap_pmos_03v3_b,typical,125,1.1117,3.55905e-12,3.9545
cap_pmos_03v3_b,typical,125,1.2932,3.5674e-12,3.9638
cap_pmos_03v3_b,typical,125,1.4747,3.57197e-12,3.9689
cap_pmos_03v3_b,typical,125,1.6562,3.57448e-12,3.9716
cap_pmos_03v3_b,typical,125,1.8377,3.57585e-12,3.9732
cap_pmos_03v3_b,typical,125,2.0192,3.5766e-12,3.9740
cap_pmos_03v3_b,typical,125,2.2007,3.57701e-12,3.9745
cap_pmos_03v3_b,typical,125,2.3822,3.57723e-12,3.9747
cap_pmos_03v3_b,typical,125,2.5637,3.57735e-12,3.9748
cap_pmos_03v3_b,typical,125,2.7452,3.57742e-12,3.9749
cap_pmos_03v3_b,typical,125,2.9267,3.57746e-12,3.9750
cap_pmos_03v3_b,typical,125,3.1082,3.57748e-12,3.9750
cap_pmos_03v3_b,typical,125,3.2897,3.57749e-12,3.9750
cap_pmos_03v3_b,typical,125,3.4712,3.57749e-12,3.9750
