corner,temp_c,vdd,band,rdiv,fcal,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,jsettle,jstepon,jfrip,push_slope_hz_per_v,push_norm_pct_per_v,push_f_nom_hz,push_i_nom_a,push_nl_pct,quiet_f_hz,quiet_tj_pp_s,quiet_tj_rms_s,quiet_c2c_rms_s,quiet_tie_pp_s,quiet_tie_rms_s,step_f_pre_hz,step_f_post_hz,step_df_hz,step_kvdd_hz_per_v,step_tie_per_us_s,rip_f_hz,rip_tj_pp_s,rip_tj_rms_s,rip_c2c_rms_s,rip_tie_pp_s,rip_tie_rms_s,rip_tie_pp_pred_s,rip_tj_pp_pred_s,rip_tj_rms_pct,floor_margin_x,quiet_cycles,rip_cycles,verdict
all-slow,27.0,2.97,band5,r16,f080,all-slow_27c_2.97v_band5_r16_f080,4.66917e-08,4.99289e-08,5.32642e-08,5.64439e-08,5.95894e-08,6.25669e-08,6.54564e-08,85668300.0,80114000.0,75097400.0,70866900.0,67126000.0,63931500.0,61109400.0,0.00013756,0.000140997,0.000142593,0.000143417,0.000145786,0.000149383,0.000151265,7.26479e-08,4.60104e-07,5161880.0,-37017240.25974027,-52.23488011997176,70866900.0,0.000143417,2.067210301484686,85613793.7508855,2.7597327369180687e-12,5.452881923165881e-13,7.719315061944982e-13,3.0683793657401278e-12,7.11099210575659e-13,85613950.04255758,80573772.12072352,-5040177.9218340665,-50401779.218340665,-5.887098912418664e-08,85696685.02979887,8.288749522744946e-10,2.8967679924998897e-10,1.1218623155534472e-10,2.5277969212551447e-09,7.650278024040382e-10,1.8151576612491214e-09,6.876356486083979e-10,2.482434142576658,1075.838351423175,66.0,66.0,PASS
all-slow,27.0,3.3,band5,r16,f080,all-slow_27c_3.30v_band5_r16_f080,4.66917e-08,4.99289e-08,5.32642e-08,5.64439e-08,5.95894e-08,6.25669e-08,6.54564e-08,85668300.0,80114000.0,75097400.0,70866900.0,67126000.0,63931500.0,61109400.0,0.00013756,0.000140997,0.000142593,0.000143417,0.000145786,0.000149383,0.000151265,8.12785e-08,5.14764e-07,4613760.0,-37017240.25974027,-52.23488011997176,70866900.0,0.000143417,2.067210301484686,70850549.8957213,2.0682800358528655e-12,4.698725801542636e-13,7.313437214559651e-13,3.4079540414492314e-12,8.658329874942801e-13,70850899.92777541,67489550.84494488,-3361349.0828305334,-33613490.828305334,-4.74425742828539e-08,70888511.2411918,8.500353222268235e-10,2.9974905256425197e-10,1.2370098548639667e-10,2.3789821834064677e-09,7.236312213074061e-10,1.6365735352319206e-09,6.696180726799197e-10,2.124876408223757,835.76305333618,62.0,62.0,PASS
all-slow,27.0,3.63,band5,r16,f080,all-slow_27c_3.63v_band5_r16_f080,4.66917e-08,4.99289e-08,5.32642e-08,5.64439e-08,5.95894e-08,6.25669e-08,6.54564e-08,85668300.0,80114000.0,75097400.0,70866900.0,67126000.0,63931500.0,61109400.0,0.00013756,0.000140997,0.000142593,0.000143417,0.000145786,0.000149383,0.000151265,9.22362e-08,5.84162e-07,4065650.0,-37017240.25974027,-52.23488011997176,70866900.0,0.000143417,2.067210301484686,61106787.30734814,2.985309267639309e-12,6.60900291484192e-13,9.990733149783024e-13,3.595533479896735e-12,6.2246475032086e-13,61106802.210155785,58880089.75151358,-2226712.458642207,-22267124.58642207,-3.643968229566648e-08,61150556.988456905,7.916128486178718e-10,2.799760327644809e-10,1.1906103975138945e-10,2.206954189285162e-09,6.690824176506363e-10,1.4264771872780887e-09,5.963280478050039e-10,1.7120690346966467,1074.8920598407321,60.0,60.0,PASS
all-slow,125.0,2.97,band5,r16,f080,all-slow_125c_2.97v_band5_r16_f080,4.21965e-08,4.49476e-08,4.77532e-08,5.04875e-08,5.31917e-08,5.58538e-08,5.83846e-08,94794600.0,88992500.0,83764100.0,79227500.0,75199600.0,71615600.0,68511300.0,0.000165835,0.000168162,0.000169683,0.000170839,0.000174521,0.000175673,0.000179378,5.38133e-08,3.40818e-07,6968540.0,-39665000.00000001,-50.064687135148795,79227500.0,0.000170839,1.772625846905638,94749589.24552262,2.883320459062697e-12,5.24820753536673e-13,7.178862462692025e-13,6.89598472511201e-12,1.8412075678884316e-12,94751658.00927946,89555351.18437286,-5196306.8249066025,-51963068.249066025,-5.4841328733241846e-08,94841341.9004934,7.010744667345608e-10,2.4440150742539653e-10,1.1544197989574085e-10,1.7601130964673351e-09,5.322156073695418e-10,1.2525520592192195e-09,5.788154500322985e-10,2.317936692672801,289.05790778380697,54.0,54.0,PASS
all-slow,125.0,3.3,band5,r16,f080,all-slow_125c_3.30v_band5_r16_f080,4.21965e-08,4.49476e-08,4.77532e-08,5.04875e-08,5.31917e-08,5.58538e-08,5.83846e-08,94794600.0,88992500.0,83764100.0,79227500.0,75199600.0,71615600.0,68511300.0,0.000165835,0.000168162,0.000169683,0.000170839,0.000174521,0.000175673,0.000179378,6.02063e-08,3.81307e-07,6228580.0,-39665000.00000001,-50.064687135148795,79227500.0,0.000170839,1.772625846905638,79214782.79803266,2.344574733751266e-12,5.731865602405664e-13,7.184297201117975e-13,8.013149105118819e-12,2.4529425106689126e-12,79216761.01643993,75574739.82886207,-3642021.1875778586,-36420211.875778586,-4.597538627995692e-08,79269276.18866184,7.463413267566625e-10,2.6223067746716145e-10,1.3065176956608769e-10,1.728682718779493e-09,5.304639391205026e-10,1.1748091408567303e-09,5.804034650113904e-10,2.0786835997284325,216.25616450988332,51.0,51.0,PASS
all-slow,125.0,3.63,band5,r16,f080,all-slow_125c_3.63v_band5_r16_f080,4.21965e-08,4.49476e-08,4.77532e-08,5.04875e-08,5.31917e-08,5.58538e-08,5.83846e-08,94794600.0,88992500.0,83764100.0,79227500.0,75199600.0,71615600.0,68511300.0,0.000165835,0.000168162,0.000169683,0.000170839,0.000174521,0.000175673,0.000179378,6.83231e-08,4.32713e-07,5488630.0,-39665000.00000001,-50.064687135148795,79227500.0,0.000170839,1.772625846905638,68516084.72486278,2.0637320460467145e-12,5.246793108229035e-13,8.268688967150773e-13,6.288924853456739e-12,1.8049691126229395e-12,68517217.81230195,66042132.4484413,-2475085.363860652,-24750853.63860652,-3.612355321608318e-08,68560288.29241067,7.283430774323425e-10,2.5617582351284636e-10,1.3021979647899173e-10,1.6552244394800958e-09,5.093131861844629e-10,1.0474994916215583e-09,5.272360607852004e-10,1.7563488313586462,282.17279876016306,50.0,50.0,PASS
all-fast,-40.0,2.97,band5,r16,f125,all-fast_-40c_2.97v_band5_r16_f125,3.49181e-08,3.68993e-08,3.88208e-08,4.06408e-08,4.23576e-08,4.40206e-08,4.56149e-08,114554000.0,108403000.0,103037000.0,98423200.0,94434100.0,90866600.0,87690700.0,0.000219722,0.000220133,0.000224067,0.000227012,0.000236115,0.00024154,0.00024282,6.19929e-08,3.92622e-07,6049080.0,-40345974.025974035,-40.992341263009166,98423200.0,0.000227012,1.635822216132545,114428022.74248889,2.7891824606962812e-12,5.047290093809812e-13,7.888889666853688e-13,3.966706258652539e-12,8.814345980590064e-13,114428287.23950747,108948962.50997637,-5479324.729531094,-54793247.295310944,-4.788435501147049e-08,114500465.62645216,5.000970284969071e-10,1.7635619552012474e-10,5.924528855205753e-11,1.7369267337600854e-09,5.249000065051096e-10,1.259869172276476e-09,4.184679988966767e-10,2.019286650316392,595.5064705435705,75.0,76.0,PASS
all-fast,-40.0,3.3,band5,r16,f125,all-fast_-40c_3.30v_band5_r16_f125,3.49181e-08,3.68993e-08,3.88208e-08,4.06408e-08,4.23576e-08,4.40206e-08,4.56149e-08,114554000.0,108403000.0,103037000.0,98423200.0,94434100.0,90866600.0,87690700.0,0.000219722,0.000220133,0.000224067,0.000227012,0.000236115,0.00024154,0.00024282,6.93577e-08,4.39265e-07,5406760.0,-40345974.025974035,-40.992341263009166,98423200.0,0.000227012,1.635822216132545,98457996.77473968,2.483983668156955e-12,5.26436751901325e-13,8.055817736855447e-13,2.447370151474757e-12,5.309154275907668e-13,98457847.31435822,94772597.27827482,-3685250.0360834002,-36852500.360834,-3.7429723852452905e-08,98510519.55589108,4.660419235617806e-10,1.641853166895202e-10,5.743947301019687e-11,1.5598653821452226e-09,4.715535721768294e-10,1.1017904487524447e-09,3.801587302180492e-10,1.6173980850533147,888.1896205515919,73.0,73.0,PASS
all-fast,-40.0,3.63,band5,r16,f125,all-fast_-40c_3.63v_band5_r16_f125,3.49181e-08,3.68993e-08,3.88208e-08,4.06408e-08,4.23576e-08,4.40206e-08,4.56149e-08,114554000.0,108403000.0,103037000.0,98423200.0,94434100.0,90866600.0,87690700.0,0.000219722,0.000220133,0.000224067,0.000227012,0.000236115,0.00024154,0.00024282,7.87082e-08,4.98485e-07,4764430.0,-40345974.025974035,-40.992341263009166,98423200.0,0.000227012,1.635822216132545,87757274.80958398,3.575211424450991e-12,6.948579038576086e-13,1.064776257753033e-12,3.6095503085863576e-12,7.00273751937509e-13,87757124.99716866,85296573.35437089,-2460551.642797768,-24605516.42797768,-2.8038197956885596e-08,87790123.99387299,4.1320040832689915e-10,1.4596571158491458e-10,5.0352648703079335e-11,1.3989616746139271e-09,4.231614914593605e-10,9.366094542964735e-10,3.1949659048876856e-10,1.2814347918893554,604.2800980167576,74.0,74.0,PASS
all-fast,27.0,2.97,band5,r16,f125,all-fast_27c_2.97v_band5_r16_f125,3.13074e-08,3.30148e-08,3.47255e-08,3.6364e-08,3.79403e-08,3.95084e-08,4.09594e-08,127765000.0,121158000.0,115189000.0,109999000.0,105429000.0,101244000.0,97657700.0,0.000250452,0.000255629,0.000257513,0.000263458,0.000266248,0.000271472,0.000279293,4.64947e-08,2.94466e-07,8065440.0,-45425292.20779222,-41.296095607953006,109999000.0,0.000263458,1.4261006268887655,128048255.63709064,1.504091492107955e-12,2.9287670288079827e-13,4.421100898511637e-13,1.951993933709052e-12,4.025415979925265e-13,128048723.9717737,121912716.64436848,-6136007.327405214,-61360073.27405214,-4.79193164686108e-08,128116654.62313053,4.4655364723955085e-10,1.5793111448435527e-10,6.307708121765782e-11,1.303067072535693e-09,3.9456581113053376e-10,9.455930463473214e-10,3.742299455343169e-10,2.0233606048638233,980.1864281809186,64.0,64.0,PASS
all-fast,27.0,3.3,band5,r16,f125,all-fast_27c_3.30v_band5_r16_f125,3.13074e-08,3.30148e-08,3.47255e-08,3.6364e-08,3.79403e-08,3.95084e-08,4.09594e-08,127765000.0,121158000.0,115189000.0,109999000.0,105429000.0,101244000.0,97657700.0,0.000250452,0.000255629,0.000257513,0.000263458,0.000266248,0.000271472,0.000279293,5.20183e-08,3.29449e-07,7209010.0,-45425292.20779222,-41.296095607953006,109999000.0,0.000263458,1.4261006268887655,109970822.56663658,1.3129961544952282e-12,2.910715908007512e-13,4.3962089792386013e-13,1.634859890270213e-12,3.2333964867089843e-13,109970690.98862816,105764825.15916616,-4205865.829462007,-42058658.29462007,-3.824533420361e-08,110041504.19237137,4.3271960011850314e-10,1.5183213242420008e-10,6.353248049349967e-11,1.2010938552922648e-09,3.675610594367652e-10,8.443498768630816e-10,3.477766879539036e-10,1.6707836236694298,1136.764578509443,61.0,61.0,PASS
all-fast,27.0,3.63,band5,r16,f125,all-fast_27c_3.63v_band5_r16_f125,3.13074e-08,3.30148e-08,3.47255e-08,3.6364e-08,3.79403e-08,3.95084e-08,4.09594e-08,127765000.0,121158000.0,115189000.0,109999000.0,105429000.0,101244000.0,97657700.0,0.000250452,0.000255629,0.000257513,0.000263458,0.000266248,0.000271472,0.000279293,5.90312e-08,3.73864e-07,6352580.0,-45425292.20779222,-41.296095607953006,109999000.0,0.000263458,1.4261006268887655,97662711.96184914,2.086132226551282e-12,3.6430720862372547e-13,5.522485272513319e-13,1.837326594748429e-12,3.9366554920096234e-13,97662546.93838999,94811984.28474914,-2850562.6536408514,-28505626.536408514,-2.918787951986463e-08,97697887.03466398,3.9598717389983937e-10,1.3958835927358016e-10,5.7566055637963763e-11,1.1115836001252119e-09,3.3769911918854217e-10,7.312599690992833e-10,2.9886360529981226e-10,1.3637487755664324,857.832543066018,62.0,62.0,PASS
all-fast,125.0,2.97,band5,r16,f125,all-fast_125c_2.97v_band5_r16_f125,2.68082e-08,2.82878e-08,2.97421e-08,3.11916e-08,3.25782e-08,3.3906e-08,3.52115e-08,149208000.0,141404000.0,134490000.0,128240000.0,122781000.0,117973000.0,113599000.0,0.000314519,0.000317581,0.000324062,0.000326963,0.000329843,0.000336314,0.000343108,3.44405e-08,2.18123e-07,10888300.0,-53700649.350649364,-41.87511646182889,128240000.0,0.000326963,1.416150521343912,149265410.58141193,1.6642468508128581e-12,3.3459953054608247e-13,4.1330335826365724e-13,4.453421176922351e-12,1.1990765339942733e-12,149268810.34608805,142284203.2261303,-6984607.119957745,-69846071.19957745,-4.679214032565506e-08,149428612.84637594,3.6405823083519336e-10,1.2672134190015864e-10,5.9514354581193e-11,9.202459142874291e-10,2.8001958573989025e-10,6.839791384227617e-10,3.134899499567371e-10,1.8935794338172045,233.52936847751505,54.0,54.0,PASS
all-fast,125.0,3.3,band5,r16,f125,all-fast_125c_3.30v_band5_r16_f125,2.68082e-08,2.82878e-08,2.97421e-08,3.11916e-08,3.25782e-08,3.3906e-08,3.52115e-08,149208000.0,141404000.0,134490000.0,128240000.0,122781000.0,117973000.0,113599000.0,0.000314519,0.000317581,0.000324062,0.000326963,0.000329843,0.000336314,0.000343108,3.8532e-08,2.44036e-07,9732160.0,-53700649.350649364,-41.87511646182889,128240000.0,0.000326963,1.416150521343912,128264415.08025807,9.74409240275395e-13,2.1232177710203157e-13,3.105150254888072e-13,2.0251151109705145e-12,5.373712538328278e-13,128265473.75216515,123326581.18088245,-4938892.5712827,-49388925.712827,-3.850523782281146e-08,128328191.87761131,3.697417985311288e-10,1.2978788030157774e-10,6.226987281766867e-11,8.808254229677487e-10,2.712376440059024e-10,6.297008594526041e-10,3.0020450811843293e-10,1.6655444006729316,504.7490763067174,53.0,53.0,PASS
all-fast,125.0,3.63,band5,r16,f125,all-fast_125c_3.63v_band5_r16_f125,2.68082e-08,2.82878e-08,2.97421e-08,3.11916e-08,3.25782e-08,3.3906e-08,3.52115e-08,149208000.0,141404000.0,134490000.0,128240000.0,122781000.0,117973000.0,113599000.0,0.000314519,0.000317581,0.000324062,0.000326963,0.000329843,0.000336314,0.000343108,4.37268e-08,2.76936e-07,8575980.0,-53700649.350649364,-41.87511646182889,128240000.0,0.000326963,1.416150521343912,113608269.37005962,8.716492918183418e-13,2.246862172095052e-13,3.605139702011365e-13,8.59110031187088e-13,2.2210200328086344e-13,113608462.39076437,110201705.90935932,-3406756.4814050496,-34067564.814050496,-2.998681972903804e-08,113667117.60202533,3.4924712411337004e-10,1.229202985488938e-10,5.862588380508789e-11,8.290013954725534e-10,2.5910844264175393e-10,5.565030114408078e-10,2.639497181233785e-10,1.3971996030833174,1166.6191156056043,53.0,53.0,PASS
typical,27.0,3.3,band1,r16,f100,typical_27c_3.30v_band1_r16_f100,3.36598e-07,3.50869e-07,3.66669e-07,3.7852e-07,3.91466e-07,4.03664e-07,4.15313e-07,11883600.0,11400300.0,10909000.0,10567500.0,10218000.0,9909230.0,9631300.0,7.25591e-05,7.40849e-05,7.65021e-05,7.91042e-05,7.92907e-05,8.08116e-05,8.44084e-05,4.8195e-07,3.05235e-06,778090.0,-3386376.623376624,-32.04520107288028,10567500.0,7.91042e-05,1.1406130656662747,10564378.806182748,1.5109874958421274e-11,3.21562769078188e-12,4.4301592104186485e-12,1.567527812189568e-11,3.3719357456049287e-12,10564401.124439241,10247440.248219296,-316960.876219945,-3169608.7621994503,-3.000273015823879e-08,10570367.39227907,3.114449561313512e-09,1.096496787791609e-09,5.087228703378289e-10,7.639581610154939e-09,2.3746732356641273e-09,6.13694161183572e-09,2.839995999036409e-09,1.1590373891411168,704.2462890223635,54.0,54.0,PASS
typical,27.0,3.3,band2,r16,f100,typical_27c_3.30v_band2_r16_f100,1.98801e-07,2.082e-07,2.16875e-07,2.25837e-07,2.33912e-07,2.4195e-07,2.49251e-07,20120700.0,19212300.0,18443800.0,17711900.0,17100500.0,16532400.0,16048100.0,8.43509e-05,8.61914e-05,8.71693e-05,8.90106e-05,9.24237e-05,9.58304e-05,9.58743e-05,2.92091e-07,1.84991e-06,1283850.0,-6143149.350649352,-34.68374003155704,17711900.0,8.90106e-05,1.1973588378434628,17706026.90609234,8.672713294185586e-12,1.827910630669668e-12,2.8045404703148514e-12,1.1032958682050302e-11,2.1990845923957704e-12,17706073.183317322,17137072.91981148,-569000.2635058425,-5690002.635058425,-3.2135881153024664e-08,17716340.287841547,2.0260356826385055e-09,7.125502260009499e-10,3.2626468827995544e-10,5.032123007487253e-09,1.5652231264178668e-09,3.983796941864473e-09,1.8149732469723628e-09,1.2623782276011228,711.7612172948064,55.0,55.0,PASS
typical,27.0,3.3,band3,r16,f100,typical_27c_3.30v_band3_r16_f100,1.19383e-07,1.25681e-07,1.31651e-07,1.37649e-07,1.4314e-07,1.48469e-07,1.53508e-07,33505600.0,31826500.0,30383400.0,29059400.0,27944700.0,26941700.0,26057300.0,0.000111622,0.000114675,0.000115902,0.000119677,0.000119951,0.000122675,0.000128123,1.77025e-07,1.12116e-06,2118350.0,-11218571.428571431,-38.605654034740674,29059400.0,0.000119677,1.4284534436361513,29075387.45544259,4.7852081410818735e-12,1.1523250378585856e-12,1.6635998040612936e-12,6.146732265760335e-12,1.3237270463649382e-12,29075440.58999636,28039101.217407987,-1036339.3725883737,-10363393.725883737,-3.564311843807225e-08,29102444.550619803,1.3694752128634227e-09,4.785056741004293e-10,2.2355495305532014e-10,3.430193531242531e-09,1.0579312779651138e-09,2.6779280352594743e-09,1.2258885158319868e-09,1.3925684847664694,799.206513812858,55.0,54.0,PASS
typical,27.0,3.3,band6,r16,f100,typical_27c_3.30v_band6_r16_f100,2.23423e-08,2.37683e-08,2.51949e-08,2.66224e-08,2.79972e-08,2.93743e-08,3.06765e-08,179032000.0,168291000.0,158762000.0,150249000.0,142871000.0,136174000.0,130393000.0,0.000260258,0.00026334,0.000264678,0.000270653,0.000274052,0.000276782,0.000283663,3.94078e-08,2.49583e-07,9515890.0,-73390259.74025975,-48.84575587209216,150249000.0,0.000270653,1.7038858352277906,150337375.67291594,1.5559495054606556e-12,2.676598430777838e-13,3.8254299545615116e-13,2.3868826039895772e-12,5.572182242913875e-13,150338555.82923898,143703601.19554392,-6634954.633695066,-66349546.33695066,-4.4133420047158987e-08,150375639.77933577,4.3022403404622774e-10,1.5209839090557928e-10,6.053057431025236e-11,1.2272661094632329e-09,3.780254563424146e-10,7.381450495155347e-10,2.9356483242632177e-10,2.2871892841833987,678.4154571095521,64.0,64.0,PASS
all-slow,27.0,3.3,band1,r16,f080,all-slow_27c_3.30v_band1_r16_f080,4.01789e-07,4.22046e-07,4.41586e-07,4.60651e-07,4.78548e-07,4.94823e-07,5.10066e-07,9955470.0,9477640.0,9058260.0,8683370.0,8358610.0,8083690.0,7842130.0,5.42455e-05,5.55018e-05,5.68143e-05,5.92237e-05,6.18315e-05,6.05595e-05,6.36233e-05,6.02437e-07,3.81543e-06,622472.0,-3190769.4805194815,-36.74575056135442,8683370.0,5.92237e-05,1.412293186368238,8686362.02329539,1.9854295573228195e-11,4.111170123348788e-12,5.2090381471523834e-12,3.305969378325979e-11,7.15319251343116e-12,8686383.024005253,8393635.31256287,-292747.711442383,-2927477.11442383,-3.370191144384954e-08,8690670.125642976,4.192459216335563e-09,1.5020272894719882e-09,6.743157053996357e-10,1.0482078970673016e-08,3.330576220354781e-09,8.616996051012188e-09,3.8798743171634115e-09,1.3053623692514704,465.60695998341157,56.0,56.0,PASS
all-slow,27.0,3.3,band2,r16,f080,all-slow_27c_3.30v_band2_r16_f080,2.35943e-07,2.49335e-07,2.61818e-07,2.73307e-07,2.85306e-07,2.95627e-07,3.05592e-07,16953200.0,16042700.0,15277800.0,14635600.0,14020000.0,13530600.0,13089300.0,6.24658e-05,6.45027e-05,6.62808e-05,6.71399e-05,6.95544e-05,7.1152e-05,7.06696e-05,3.65113e-07,2.31238e-06,1027080.0,-5803149.350649351,-39.65091523852354,14635600.0,6.71399e-05,1.6768554561675517,14621699.670669954,1.3611385155550264e-11,2.697300313426799e-12,3.8023701676651865e-12,1.6885547808975738e-11,3.418729055279186e-12,14621681.832997741,14091140.736611264,-530541.0963864774,-5305410.9638647735,-3.62845466373895e-08,14630406.966994422,2.762570024028907e-09,9.739444458209752e-10,4.3156543420732277e-10,7.106710643747256e-09,2.202862241454595e-09,5.622597957481611e-09,2.4815516109262805e-09,1.4249203605604717,644.3512211220556,57.0,57.0,PASS
all-slow,27.0,3.3,band3,r16,f080,all-slow_27c_3.30v_band3_r16_f080,1.40343e-07,1.48953e-07,1.57382e-07,1.65513e-07,1.73141e-07,1.80544e-07,1.87357e-07,28501600.0,26854200.0,25415900.0,24167200.0,23102600.0,22155300.0,21349600.0,8.54012e-05,8.66079e-05,8.89486e-05,8.96548e-05,9.25541e-05,9.44802e-05,9.50298e-05,2.21281e-07,1.40144e-06,1694680.0,-10768538.961038964,-44.5584882031802,24167200.0,8.96548e-05,1.8262503369383902,24158692.10106151,7.574064276829511e-12,1.6792163545760963e-12,2.254632219215248e-12,1.1921673661123612e-11,2.5597946019994645e-12,24158572.747739412,23185028.066702094,-973544.681037318,-9735446.81037318,-4.029810416380725e-08,24175846.282084014,1.8677188359783567e-09,6.565629926863483e-10,2.91222360962451e-10,4.829280130471085e-09,1.4879505019167375e-09,3.7845556618459885e-09,1.6680499468657258e-09,1.5872965985690208,581.2773027783144,57.0,57.0,PASS
all-slow,27.0,3.3,band6,r16,f080,all-slow_27c_3.30v_band6_r16_f080,2.65342e-08,2.8186e-08,2.9927e-08,3.17339e-08,3.35611e-08,3.53716e-08,3.71446e-08,150749000.0,141914000.0,133659000.0,126048000.0,119186000.0,113085000.0,107687000.0,0.000198724,0.000202889,0.000207327,0.00020798,0.000212838,0.000215619,0.000218574,4.92597e-08,3.11978e-07,7612710.0,-65362662.33766235,-51.85537441106749,126048000.0,0.00020798,1.4131521325209209,126045941.04470678,1.5695795458987468e-12,3.620314218503809e-13,5.626297188593603e-13,1.7767402066709964e-12,3.695690889842195e-13,126046078.56388631,119956847.88537927,-6089230.678507045,-60892306.78507045,-4.830956066134755e-08,126142419.45864148,5.57614336707614e-10,1.952421411317471e-10,7.515383719692923e-11,1.6829218285638775e-09,5.134283163974815e-10,1.0099837989908101e-09,3.832698853120185e-10,2.4628316062644124,1389.2620668267111,66.0,66.0,PASS
all-fast,27.0,3.3,band1,r16,f125,all-fast_27c_3.30v_band1_r16_f125,2.59716e-07,2.69969e-07,2.80194e-07,2.89922e-07,2.98119e-07,3.06482e-07,3.14114e-07,15401500.0,14816500.0,14275800.0,13796800.0,13417400.0,13051300.0,12734200.0,0.000106124,0.000109165,0.000112325,0.000114215,0.000115029,0.000116832,0.00012151,3.8556e-07,2.44188e-06,972612.0,-4022954.5454545463,-29.158605948151354,13796800.0,0.000114215,1.0602613856629473,13829101.963241106,1.0888507727327813e-11,2.2921040350834874e-12,3.3594679921321012e-12,1.364092810875097e-11,2.9270832986026144e-12,13829131.153614167,13447391.38733136,-381739.76628280804,-3817397.6628280804,-2.760403108788526e-08,13834643.127414078,2.178486028870533e-09,7.68355097886544e-10,3.3975250845272625e-10,5.542979021318908e-09,1.7352171282738182e-09,4.517039960729068e-09,1.9960869062689447e-09,1.0629918574389647,592.8143996114522,57.0,57.0,PASS
all-fast,27.0,3.3,band2,r16,f125,all-fast_27c_3.30v_band2_r16_f125,1.54047e-07,1.60751e-07,1.66702e-07,1.72738e-07,1.78591e-07,1.83785e-07,1.8904e-07,25966000.0,24883200.0,23994900.0,23156500.0,22397500.0,21764600.0,21159500.0,0.000121368,0.000123552,0.000127308,0.000126562,0.000132776,0.000138129,0.00013743,2.33673e-07,1.47993e-06,1604810.0,-7225357.142857144,-31.202285072688635,23156500.0,0.000126562,1.079132363329016,23141798.6618556,8.237971269091328e-12,1.5251455000524998e-12,2.264295721432248e-12,8.80681091775994e-12,1.7407939286100843e-12,23141873.076701634,22461544.68619623,-680328.3905054033,-6803283.905054033,-2.939815581264821e-08,23150591.492197495,1.4040186364212387e-09,4.966566528468807e-10,2.1672992166422359e-10,3.650653365212439e-09,1.1351909836444683e-09,2.9155332162265774e-09,1.270352869931165e-09,1.149789528194028,652.1110655244804,58.0,58.0,PASS
all-fast,27.0,3.3,band3,r16,f125,all-fast_27c_3.30v_band3_r16_f125,9.28298e-08,9.72744e-08,1.01488e-07,1.05675e-07,1.09469e-07,1.13169e-07,1.1661e-07,43089600.0,41120800.0,39413700.0,37852000.0,36539900.0,35345400.0,34302300.0,0.000160444,0.000164179,0.000167375,0.000169692,0.000172276,0.000175273,0.000178179,1.4162e-07,8.96925e-07,2647940.0,-13242370.129870133,-34.98459825074008,37852000.0,0.000169692,1.2732390060536638,37899126.95838846,3.919774213447246e-12,8.500736096252489e-13,1.1896403753476073e-12,4.661462400335193e-12,1.042424446784372e-12,37899213.433826454,36665693.76982043,-1233519.6640060246,-12335196.640060246,-3.254736846082042e-08,37921928.01834007,9.525390251013092e-10,3.346289457288661e-10,1.4860354265110374e-10,2.493846882966725e-09,7.631839931417689e-10,1.9562703062326425e-09,8.587913584591398e-10,1.2689774792783088,732.1240359394942,57.0,57.0,PASS
all-fast,27.0,3.3,band6,r16,f125,all-fast_27c_3.30v_band6_r16_f125,1.73578e-08,1.83853e-08,1.93886e-08,2.03973e-08,2.13615e-08,2.23408e-08,2.32401e-08,230444000.0,217565000.0,206307000.0,196104000.0,187253000.0,179045000.0,172116000.0,0.00036333,0.000365496,0.000371656,0.000375038,0.000383113,0.000388204,0.000391712,3.15262e-08,1.99666e-07,11894900.0,-88012337.66233769,-44.8804397984425,196104000.0,0.000375038,1.5272872703113822,196103611.79196295,1.151412937263364e-12,2.311791147499378e-13,3.1849254247930265e-13,1.2827644824711743e-12,3.1703823910207126e-13,196103952.95091593,188075050.63256645,-8028902.318349481,-80289023.1834948,-4.0942072801352884e-08,196216588.6764863,2.9003963908356e-10,1.0201550115961841e-10,3.939565168932652e-11,8.717428756407306e-10,2.662076994374848e-10,5.47809952399559e-10,2.0877812322594282e-10,2.001713362966246,839.6706346573499,66.0,66.0,PASS
typical,27.0,3.3,band5,r4,f100,typical_27c_3.30v_band5_r4_f100,3.99867e-08,4.25116e-08,4.49662e-08,4.73289e-08,4.96871e-08,5.18613e-08,5.39521e-08,100033000.0,94092100.0,88955800.0,84515000.0,80503800.0,77128700.0,74139900.0,0.000180905,0.000181868,0.000185671,0.000186345,0.000191003,0.000193339,0.00019901,6.50228e-08,4.11811e-07,23068800.0,-38979902.59740261,-46.12187493037048,84515000.0,0.000186345,1.8287751117722282,84484253.08430058,1.8596750490155504e-12,3.6588509845838173e-13,5.462802573644376e-13,3.519546208302781e-12,8.712179652625064e-13,84484878.52308719,80960346.33311611,-3524532.1899710745,-35245321.899710745,-4.171790563689957e-08,84498931.62807155,9.636633359387623e-10,3.386334417561195e-10,5.178203682958701e-10,6.584123751650179e-10,2.2401308414641958e-10,2.878199148087262e-10,4.937987015621296e-10,2.861416404192889,257.12633701133825,59.0,59.0,PASS
