corner,temp_c,vdd,trim,corner_id,twin_r,twin_f,verdict
moscap_ff,125.0,2.97,c2,moscap_ff_125c_2.97v_c2,1.41229e-09,1.39808e-09,PASS
moscap_ff,125.0,2.97,c3,moscap_ff_125c_2.97v_c3,1.47399e-09,1.45779e-09,PASS
moscap_ff,125.0,2.97,c4,moscap_ff_125c_2.97v_c4,1.52607e-09,1.50768e-09,PASS
moscap_ff,125.0,2.97,c5,moscap_ff_125c_2.97v_c5,1.5887e-09,1.56868e-09,PASS
moscap_ff,125.0,2.97,c6,moscap_ff_125c_2.97v_c6,1.64634e-09,1.62441e-09,PASS
moscap_ff,125.0,2.97,c7,moscap_ff_125c_2.97v_c7,1.70965e-09,1.68639e-09,PASS
moscap_ff,125.0,2.97,c8,moscap_ff_125c_2.97v_c8,1.76048e-09,1.73639e-09,PASS
moscap_ff,125.0,2.97,c9,moscap_ff_125c_2.97v_c9,1.82427e-09,1.79907e-09,PASS
moscap_ff,125.0,2.97,c10,moscap_ff_125c_2.97v_c10,1.88314e-09,1.85658e-09,PASS
moscap_ff,125.0,2.97,c11,moscap_ff_125c_2.97v_c11,1.94733e-09,1.91981e-09,PASS
moscap_ff,125.0,2.97,c12,moscap_ff_125c_2.97v_c12,2.00206e-09,1.97343e-09,PASS
moscap_ff,125.0,2.97,c13,moscap_ff_125c_2.97v_c13,2.06658e-09,2.03707e-09,PASS
moscap_ff,125.0,2.97,c14,moscap_ff_125c_2.97v_c14,2.12626e-09,2.09567e-09,PASS
moscap_ff,125.0,2.97,c15,moscap_ff_125c_2.97v_c15,2.19102e-09,2.15959e-09,PASS
moscap_ff,125.0,3.3,c0,moscap_ff_125c_3.30v_c0,1.20851e-09,1.19532e-09,PASS
moscap_ff,125.0,3.3,c1,moscap_ff_125c_3.30v_c1,1.26503e-09,1.24977e-09,PASS
moscap_ff,125.0,3.3,c2,moscap_ff_125c_3.30v_c2,1.31708e-09,1.29956e-09,PASS
moscap_ff,125.0,3.3,c3,moscap_ff_125c_3.30v_c3,1.37472e-09,1.35547e-09,PASS
moscap_ff,125.0,3.3,c4,moscap_ff_125c_3.30v_c4,1.42368e-09,1.40258e-09,PASS
moscap_ff,125.0,3.3,c5,moscap_ff_125c_3.30v_c5,1.48215e-09,1.45959e-09,PASS
moscap_ff,125.0,3.3,c6,moscap_ff_125c_3.30v_c6,1.53613e-09,1.51192e-09,PASS
moscap_ff,125.0,3.3,c7,moscap_ff_125c_3.30v_c7,1.5952e-09,1.56975e-09,PASS
moscap_ff,125.0,3.3,c8,moscap_ff_125c_3.30v_c8,1.64299e-09,1.61677e-09,PASS
moscap_ff,125.0,3.3,c9,moscap_ff_125c_3.30v_c9,1.7025e-09,1.67516e-09,PASS
moscap_ff,125.0,3.3,c10,moscap_ff_125c_3.30v_c10,1.75758e-09,1.72897e-09,PASS
moscap_ff,125.0,3.3,c11,moscap_ff_125c_3.30v_c11,1.81744e-09,1.7878e-09,PASS
moscap_ff,125.0,3.3,c12,moscap_ff_125c_3.30v_c12,1.86881e-09,1.83812e-09,PASS
moscap_ff,125.0,3.3,c13,moscap_ff_125c_3.30v_c13,1.92896e-09,1.89727e-09,PASS
moscap_ff,125.0,3.3,c14,moscap_ff_125c_3.30v_c14,1.98476e-09,1.95197e-09,PASS
moscap_ff,125.0,3.3,c15,moscap_ff_125c_3.30v_c15,2.04512e-09,2.01136e-09,PASS
moscap_ff,125.0,3.63,c0,moscap_ff_125c_3.63v_c0,1.1402e-09,1.12463e-09,PASS
moscap_ff,125.0,3.63,c1,moscap_ff_125c_3.63v_c1,1.19367e-09,1.17628e-09,PASS
moscap_ff,125.0,3.63,c2,moscap_ff_125c_3.63v_c2,1.24303e-09,1.22367e-09,PASS
moscap_ff,125.0,3.63,c3,moscap_ff_125c_3.63v_c3,1.29753e-09,1.27661e-09,PASS
moscap_ff,125.0,3.63,c4,moscap_ff_125c_3.63v_c4,1.34403e-09,1.32153e-09,PASS
moscap_ff,125.0,3.63,c5,moscap_ff_125c_3.63v_c5,1.39927e-09,1.37543e-09,PASS
moscap_ff,125.0,3.63,c6,moscap_ff_125c_3.63v_c6,1.45041e-09,1.42509e-09,PASS
moscap_ff,125.0,3.63,c7,moscap_ff_125c_3.63v_c7,1.50619e-09,1.47967e-09,PASS
moscap_ff,125.0,3.63,c8,moscap_ff_125c_3.63v_c8,1.55157e-09,1.5243e-09,PASS
moscap_ff,125.0,3.63,c9,moscap_ff_125c_3.63v_c9,1.60775e-09,1.57936e-09,PASS
moscap_ff,125.0,3.63,c10,moscap_ff_125c_3.63v_c10,1.65989e-09,1.63028e-09,PASS
moscap_ff,125.0,3.63,c11,moscap_ff_125c_3.63v_c11,1.71639e-09,1.6857e-09,PASS
moscap_ff,125.0,3.63,c12,moscap_ff_125c_3.63v_c12,1.76512e-09,1.7334e-09,PASS
moscap_ff,125.0,3.63,c13,moscap_ff_125c_3.63v_c13,1.82188e-09,1.7891e-09,PASS
moscap_ff,125.0,3.63,c14,moscap_ff_125c_3.63v_c14,1.87466e-09,1.84078e-09,PASS
moscap_ff,125.0,3.63,c15,moscap_ff_125c_3.63v_c15,1.93161e-09,1.89668e-09,PASS
moscap_ss,-40.0,2.97,c0,moscap_ss_-40c_2.97v_c0,9.67262e-10,9.67242e-10,PASS
moscap_ss,-40.0,2.97,c1,moscap_ss_-40c_2.97v_c1,1.01212e-09,1.01026e-09,PASS
moscap_ss,-40.0,2.97,c2,moscap_ss_-40c_2.97v_c2,1.05277e-09,1.04872e-09,PASS
moscap_ss,-40.0,2.97,c3,moscap_ss_-40c_2.97v_c3,1.09855e-09,1.09301e-09,PASS
moscap_ss,-40.0,2.97,c4,moscap_ss_-40c_2.97v_c4,1.13705e-09,1.12946e-09,PASS
moscap_ss,-40.0,2.97,c5,moscap_ss_-40c_2.97v_c5,1.1835e-09,1.17478e-09,PASS
moscap_ss,-40.0,2.97,c6,moscap_ss_-40c_2.97v_c6,1.2258e-09,1.21551e-09,PASS
moscap_ss,-40.0,2.97,c7,moscap_ss_-40c_2.97v_c7,1.27273e-09,1.26164e-09,PASS
moscap_ss,-40.0,2.97,c8,moscap_ss_-40c_2.97v_c8,1.31134e-09,1.2992e-09,PASS
moscap_ss,-40.0,2.97,c9,moscap_ss_-40c_2.97v_c9,1.3586e-09,1.34593e-09,PASS
moscap_ss,-40.0,2.97,c10,moscap_ss_-40c_2.97v_c10,1.40182e-09,1.38818e-09,PASS
moscap_ss,-40.0,2.97,c11,moscap_ss_-40c_2.97v_c11,1.44936e-09,1.43535e-09,PASS
moscap_ss,-40.0,2.97,c12,moscap_ss_-40c_2.97v_c12,1.48992e-09,1.47499e-09,PASS
moscap_ss,-40.0,2.97,c13,moscap_ss_-40c_2.97v_c13,1.53767e-09,1.52247e-09,PASS
moscap_ss,-40.0,2.97,c14,moscap_ss_-40c_2.97v_c14,1.58149e-09,1.56568e-09,PASS
moscap_ss,-40.0,2.97,c15,moscap_ss_-40c_2.97v_c15,1.6294e-09,1.61334e-09,PASS
moscap_ss,-40.0,3.3,c0,moscap_ss_-40c_3.30v_c0,9.05935e-10,9.0021e-10,PASS
moscap_ss,-40.0,3.3,c1,moscap_ss_-40c_3.30v_c1,9.48179e-10,9.40872e-10,PASS
moscap_ss,-40.0,3.3,c2,moscap_ss_-40c_3.30v_c2,9.86724e-10,9.77532e-10,PASS
moscap_ss,-40.0,3.3,c3,moscap_ss_-40c_3.30v_c3,1.02978e-09,1.01933e-09,PASS
moscap_ss,-40.0,3.3,c4,moscap_ss_-40c_3.30v_c4,1.06638e-09,1.05426e-09,PASS
moscap_ss,-40.0,3.3,c5,moscap_ss_-40c_3.30v_c5,1.11002e-09,1.09693e-09,PASS
moscap_ss,-40.0,3.3,c6,moscap_ss_-40c_3.30v_c6,1.15001e-09,1.13564e-09,PASS
moscap_ss,-40.0,3.3,c7,moscap_ss_-40c_3.30v_c7,1.19405e-09,1.17893e-09,PASS
moscap_ss,-40.0,3.3,c8,moscap_ss_-40c_3.30v_c8,1.23058e-09,1.21471e-09,PASS
moscap_ss,-40.0,3.3,c9,moscap_ss_-40c_3.30v_c9,1.27491e-09,1.25841e-09,PASS
moscap_ss,-40.0,3.3,c10,moscap_ss_-40c_3.30v_c10,1.31569e-09,1.29832e-09,PASS
moscap_ss,-40.0,3.3,c11,moscap_ss_-40c_3.30v_c11,1.36025e-09,1.34231e-09,PASS
moscap_ss,-40.0,3.3,c12,moscap_ss_-40c_3.30v_c12,1.39864e-09,1.37989e-09,PASS
moscap_ss,-40.0,3.3,c13,moscap_ss_-40c_3.30v_c13,1.44339e-09,1.42408e-09,PASS
moscap_ss,-40.0,3.3,c14,moscap_ss_-40c_3.30v_c14,1.48468e-09,1.46467e-09,PASS
moscap_ss,-40.0,3.3,c15,moscap_ss_-40c_3.30v_c15,1.52956e-09,1.50899e-09,PASS
moscap_ss,-40.0,3.63,c0,moscap_ss_-40c_3.63v_c0,8.59799e-10,8.50537e-10,PASS
moscap_ss,-40.0,3.63,c1,moscap_ss_-40c_3.63v_c1,9.00074e-10,8.89409e-10,PASS
moscap_ss,-40.0,3.63,c2,moscap_ss_-40c_3.63v_c2,9.37016e-10,9.24715e-10,PASS
moscap_ss,-40.0,3.63,c3,moscap_ss_-40c_3.63v_c3,9.78009e-10,9.64574e-10,PASS
moscap_ss,-40.0,3.63,c4,moscap_ss_-40c_3.63v_c4,1.01315e-09,9.98325e-10,PASS
moscap_ss,-40.0,3.63,c5,moscap_ss_-40c_3.63v_c5,1.05466e-09,1.03891e-09,PASS
moscap_ss,-40.0,3.63,c6,moscap_ss_-40c_3.63v_c6,1.09289e-09,1.07601e-09,PASS
moscap_ss,-40.0,3.63,c7,moscap_ss_-40c_3.63v_c7,1.13476e-09,1.11708e-09,PASS
moscap_ss,-40.0,3.63,c8,moscap_ss_-40c_3.63v_c8,1.16967e-09,1.15133e-09,PASS
moscap_ss,-40.0,3.63,c9,moscap_ss_-40c_3.63v_c9,1.2118e-09,1.19271e-09,PASS
moscap_ss,-40.0,3.63,c10,moscap_ss_-40c_3.63v_c10,1.25073e-09,1.23076e-09,PASS
moscap_ss,-40.0,3.63,c11,moscap_ss_-40c_3.63v_c11,1.29305e-09,1.27235e-09,PASS
moscap_ss,-40.0,3.63,c12,moscap_ss_-40c_3.63v_c12,1.32978e-09,1.30827e-09,PASS
moscap_ss,-40.0,3.63,c13,moscap_ss_-40c_3.63v_c13,1.37227e-09,1.35002e-09,PASS
moscap_ss,-40.0,3.63,c14,moscap_ss_-40c_3.63v_c14,1.41165e-09,1.38861e-09,PASS
moscap_ss,-40.0,3.63,c15,moscap_ss_-40c_3.63v_c15,1.45426e-09,1.43048e-09,PASS
moscap_ss,27.0,2.97,c0,moscap_ss_27c_2.97v_c0,1.10193e-09,1.10004e-09,PASS
moscap_ss,27.0,2.97,c1,moscap_ss_27c_2.97v_c1,1.15319e-09,1.14924e-09,PASS
moscap_ss,27.0,2.97,c2,moscap_ss_27c_2.97v_c2,1.19985e-09,1.19352e-09,PASS
moscap_ss,27.0,2.97,c3,moscap_ss_27c_2.97v_c3,1.25215e-09,1.24416e-09,PASS
moscap_ss,27.0,2.97,c4,moscap_ss_27c_2.97v_c4,1.29614e-09,1.28605e-09,PASS
moscap_ss,27.0,2.97,c5,moscap_ss_27c_2.97v_c5,1.34922e-09,1.33784e-09,PASS
moscap_ss,27.0,2.97,c6,moscap_ss_27c_2.97v_c6,1.39773e-09,1.38467e-09,PASS
moscap_ss,27.0,2.97,c7,moscap_ss_27c_2.97v_c7,1.45137e-09,1.43735e-09,PASS
moscap_ss,27.0,2.97,c8,moscap_ss_27c_2.97v_c8,1.49497e-09,1.48004e-09,PASS
moscap_ss,27.0,2.97,c9,moscap_ss_27c_2.97v_c9,1.549e-09,1.53338e-09,PASS
moscap_ss,27.0,2.97,c10,moscap_ss_27c_2.97v_c10,1.59856e-09,1.58186e-09,PASS
moscap_ss,27.0,2.97,c11,moscap_ss_27c_2.97v_c11,1.65292e-09,1.63568e-09,PASS
moscap_ss,27.0,2.97,c12,moscap_ss_27c_2.97v_c12,1.69923e-09,1.68104e-09,PASS
moscap_ss,27.0,2.97,c13,moscap_ss_27c_2.97v_c13,1.75384e-09,1.73521e-09,PASS
moscap_ss,27.0,2.97,c14,moscap_ss_27c_2.97v_c14,1.8041e-09,1.78471e-09,PASS
moscap_ss,27.0,2.97,c15,moscap_ss_27c_2.97v_c15,1.85891e-09,1.83911e-09,PASS
moscap_ss,27.0,3.3,c0,moscap_ss_27c_3.30v_c0,1.0296e-09,1.02223e-09,PASS
moscap_ss,27.0,3.3,c1,moscap_ss_27c_3.30v_c1,1.07769e-09,1.06855e-09,PASS
moscap_ss,27.0,3.3,c2,moscap_ss_27c_3.30v_c2,1.1217e-09,1.11051e-09,PASS
moscap_ss,27.0,3.3,c3,moscap_ss_27c_3.30v_c3,1.17073e-09,1.1581e-09,PASS
moscap_ss,27.0,3.3,c4,moscap_ss_27c_3.30v_c4,1.21233e-09,1.19795e-09,PASS
moscap_ss,27.0,3.3,c5,moscap_ss_27c_3.30v_c5,1.26204e-09,1.24652e-09,PASS
moscap_ss,27.0,3.3,c6,moscap_ss_27c_3.30v_c6,1.30769e-09,1.29076e-09,PASS
moscap_ss,27.0,3.3,c7,moscap_ss_27c_3.30v_c7,1.35789e-09,1.34004e-09,PASS
moscap_ss,27.0,3.3,c8,moscap_ss_27c_3.30v_c8,1.399e-09,1.38043e-09,PASS
moscap_ss,27.0,3.3,c9,moscap_ss_27c_3.30v_c9,1.44954e-09,1.43019e-09,PASS
moscap_ss,27.0,3.3,c10,moscap_ss_27c_3.30v_c10,1.49613e-09,1.47576e-09,PASS
moscap_ss,27.0,3.3,c11,moscap_ss_27c_3.30v_c11,1.54694e-09,1.52587e-09,PASS
moscap_ss,27.0,3.3,c12,moscap_ss_27c_3.30v_c12,1.5906e-09,1.56865e-09,PASS
moscap_ss,27.0,3.3,c13,moscap_ss_27c_3.30v_c13,1.64164e-09,1.61901e-09,PASS
moscap_ss,27.0,3.3,c14,moscap_ss_27c_3.30v_c14,1.68882e-09,1.66537e-09,PASS
moscap_ss,27.0,3.3,c15,moscap_ss_27c_3.30v_c15,1.74003e-09,1.71591e-09,PASS
moscap_ss,27.0,3.63,c0,moscap_ss_27c_3.63v_c0,9.74557e-10,9.63761e-10,PASS
moscap_ss,27.0,3.63,c1,moscap_ss_27c_3.63v_c1,1.02025e-09,1.00788e-09,PASS
moscap_ss,27.0,3.63,c2,moscap_ss_27c_3.63v_c2,1.06223e-09,1.04808e-09,PASS
moscap_ss,27.0,3.63,c3,moscap_ss_27c_3.63v_c3,1.10877e-09,1.09332e-09,PASS
moscap_ss,27.0,3.63,c4,moscap_ss_27c_3.63v_c4,1.14851e-09,1.13158e-09,PASS
moscap_ss,27.0,3.63,c5,moscap_ss_27c_3.63v_c5,1.19566e-09,1.17765e-09,PASS
moscap_ss,27.0,3.63,c6,moscap_ss_27c_3.63v_c6,1.23913e-09,1.21986e-09,PASS
moscap_ss,27.0,3.63,c7,moscap_ss_27c_3.63v_c7,1.28671e-09,1.2665e-09,PASS
moscap_ss,27.0,3.63,c8,moscap_ss_27c_3.63v_c8,1.3259e-09,1.30501e-09,PASS
moscap_ss,27.0,3.63,c9,moscap_ss_27c_3.63v_c9,1.37379e-09,1.35204e-09,PASS
moscap_ss,27.0,3.63,c10,moscap_ss_27c_3.63v_c10,1.41809e-09,1.39533e-09,PASS
moscap_ss,27.0,3.63,c11,moscap_ss_27c_3.63v_c11,1.46622e-09,1.44263e-09,PASS
moscap_ss,27.0,3.63,c12,moscap_ss_27c_3.63v_c12,1.50782e-09,1.48337e-09,PASS
moscap_ss,27.0,3.63,c13,moscap_ss_27c_3.63v_c13,1.55616e-09,1.53088e-09,PASS
moscap_ss,27.0,3.63,c14,moscap_ss_27c_3.63v_c14,1.60099e-09,1.57482e-09,PASS
moscap_ss,27.0,3.63,c15,moscap_ss_27c_3.63v_c15,1.64947e-09,1.62247e-09,PASS
moscap_ss,125.0,2.97,c0,moscap_ss_125c_2.97v_c0,1.29633e-09,1.28716e-09,PASS
moscap_ss,125.0,2.97,c1,moscap_ss_125c_2.97v_c1,1.35678e-09,1.34521e-09,PASS
moscap_ss,125.0,2.97,c2,moscap_ss_125c_2.97v_c2,1.41229e-09,1.39808e-09,PASS
moscap_ss,125.0,2.97,c3,moscap_ss_125c_2.97v_c3,1.47399e-09,1.45779e-09,PASS
moscap_ss,125.0,2.97,c4,moscap_ss_125c_2.97v_c4,1.52607e-09,1.50768e-09,PASS
moscap_ss,125.0,2.97,c5,moscap_ss_125c_2.97v_c5,1.5887e-09,1.56868e-09,PASS
moscap_ss,125.0,2.97,c6,moscap_ss_125c_2.97v_c6,1.64634e-09,1.62441e-09,PASS
moscap_ss,125.0,2.97,c7,moscap_ss_125c_2.97v_c7,1.70965e-09,1.68639e-09,PASS
moscap_ss,125.0,2.97,c8,moscap_ss_125c_2.97v_c8,1.76048e-09,1.73639e-09,PASS
moscap_ss,125.0,2.97,c9,moscap_ss_125c_2.97v_c9,1.82427e-09,1.79907e-09,PASS
moscap_ss,125.0,2.97,c10,moscap_ss_125c_2.97v_c10,1.88314e-09,1.85658e-09,PASS
moscap_ss,125.0,2.97,c11,moscap_ss_125c_2.97v_c11,1.94733e-09,1.91981e-09,PASS
moscap_ss,125.0,2.97,c12,moscap_ss_125c_2.97v_c12,2.00206e-09,1.97343e-09,PASS
moscap_ss,125.0,2.97,c13,moscap_ss_125c_2.97v_c13,2.06658e-09,2.03707e-09,PASS
moscap_ss,125.0,2.97,c14,moscap_ss_125c_2.97v_c14,2.12626e-09,2.09567e-09,PASS
moscap_ss,125.0,2.97,c15,moscap_ss_125c_2.97v_c15,2.19102e-09,2.15959e-09,PASS
moscap_ss,125.0,3.3,c0,moscap_ss_125c_3.30v_c0,1.20851e-09,1.19532e-09,PASS
moscap_ss,125.0,3.3,c1,moscap_ss_125c_3.30v_c1,1.26503e-09,1.24977e-09,PASS
moscap_ss,125.0,3.3,c2,moscap_ss_125c_3.30v_c2,1.31708e-09,1.29956e-09,PASS
moscap_ss,125.0,3.3,c3,moscap_ss_125c_3.30v_c3,1.37472e-09,1.35547e-09,PASS
moscap_ss,125.0,3.3,c4,moscap_ss_125c_3.30v_c4,1.42368e-09,1.40258e-09,PASS
moscap_ss,125.0,3.3,c5,moscap_ss_125c_3.30v_c5,1.48215e-09,1.45959e-09,PASS
moscap_ss,125.0,3.3,c6,moscap_ss_125c_3.30v_c6,1.53613e-09,1.51192e-09,PASS
moscap_ss,125.0,3.3,c7,moscap_ss_125c_3.30v_c7,1.5952e-09,1.56975e-09,PASS
moscap_ss,125.0,3.3,c8,moscap_ss_125c_3.30v_c8,1.64299e-09,1.61677e-09,PASS
moscap_ss,125.0,3.3,c9,moscap_ss_125c_3.30v_c9,1.7025e-09,1.67516e-09,PASS
moscap_ss,125.0,3.3,c10,moscap_ss_125c_3.30v_c10,1.75758e-09,1.72897e-09,PASS
moscap_ss,125.0,3.3,c11,moscap_ss_125c_3.30v_c11,1.81744e-09,1.7878e-09,PASS
moscap_ss,125.0,3.3,c12,moscap_ss_125c_3.30v_c12,1.86881e-09,1.83812e-09,PASS
moscap_ss,125.0,3.3,c13,moscap_ss_125c_3.30v_c13,1.92896e-09,1.89727e-09,PASS
moscap_ss,125.0,3.3,c14,moscap_ss_125c_3.30v_c14,1.98476e-09,1.95197e-09,PASS
moscap_ss,125.0,3.3,c15,moscap_ss_125c_3.30v_c15,2.04512e-09,2.01136e-09,PASS
moscap_ss,125.0,3.63,c0,moscap_ss_125c_3.63v_c0,1.1402e-09,1.12463e-09,PASS
moscap_ss,125.0,3.63,c1,moscap_ss_125c_3.63v_c1,1.19367e-09,1.17628e-09,PASS
moscap_ss,125.0,3.63,c2,moscap_ss_125c_3.63v_c2,1.24303e-09,1.22367e-09,PASS
moscap_ss,125.0,3.63,c3,moscap_ss_125c_3.63v_c3,1.29753e-09,1.27661e-09,PASS
moscap_ss,125.0,3.63,c4,moscap_ss_125c_3.63v_c4,1.34403e-09,1.32153e-09,PASS
moscap_ss,125.0,3.63,c5,moscap_ss_125c_3.63v_c5,1.39927e-09,1.37543e-09,PASS
moscap_ss,125.0,3.63,c6,moscap_ss_125c_3.63v_c6,1.45041e-09,1.42509e-09,PASS
moscap_ss,125.0,3.63,c7,moscap_ss_125c_3.63v_c7,1.50619e-09,1.47967e-09,PASS
moscap_ss,125.0,3.63,c8,moscap_ss_125c_3.63v_c8,1.55157e-09,1.5243e-09,PASS
moscap_ss,125.0,3.63,c9,moscap_ss_125c_3.63v_c9,1.60775e-09,1.57936e-09,PASS
moscap_ss,125.0,3.63,c10,moscap_ss_125c_3.63v_c10,1.65989e-09,1.63028e-09,PASS
moscap_ss,125.0,3.63,c11,moscap_ss_125c_3.63v_c11,1.71639e-09,1.6857e-09,PASS
moscap_ss,125.0,3.63,c12,moscap_ss_125c_3.63v_c12,1.76512e-09,1.7334e-09,PASS
moscap_ss,125.0,3.63,c13,moscap_ss_125c_3.63v_c13,1.82188e-09,1.7891e-09,PASS
moscap_ss,125.0,3.63,c14,moscap_ss_125c_3.63v_c14,1.87466e-09,1.84078e-09,PASS
moscap_ss,125.0,3.63,c15,moscap_ss_125c_3.63v_c15,1.93161e-09,1.89668e-09,PASS
mimcap_ff,-40.0,2.97,c0,mimcap_ff_-40c_2.97v_c0,9.67262e-10,9.67242e-10,PASS
mimcap_ff,-40.0,2.97,c1,mimcap_ff_-40c_2.97v_c1,1.01212e-09,1.01026e-09,PASS
mimcap_ff,-40.0,2.97,c2,mimcap_ff_-40c_2.97v_c2,1.05277e-09,1.04872e-09,PASS
mimcap_ff,-40.0,2.97,c3,mimcap_ff_-40c_2.97v_c3,1.09855e-09,1.09301e-09,PASS
mimcap_ff,-40.0,2.97,c4,mimcap_ff_-40c_2.97v_c4,1.13705e-09,1.12946e-09,PASS
mimcap_ff,-40.0,2.97,c5,mimcap_ff_-40c_2.97v_c5,1.1835e-09,1.17478e-09,PASS
mimcap_ff,-40.0,2.97,c6,mimcap_ff_-40c_2.97v_c6,1.2258e-09,1.21551e-09,PASS
mimcap_ff,-40.0,2.97,c7,mimcap_ff_-40c_2.97v_c7,1.27273e-09,1.26164e-09,PASS
mimcap_ff,-40.0,2.97,c8,mimcap_ff_-40c_2.97v_c8,1.31134e-09,1.2992e-09,PASS
mimcap_ff,-40.0,2.97,c9,mimcap_ff_-40c_2.97v_c9,1.3586e-09,1.34593e-09,PASS
mimcap_ff,-40.0,2.97,c10,mimcap_ff_-40c_2.97v_c10,1.40182e-09,1.38818e-09,PASS
mimcap_ff,-40.0,2.97,c11,mimcap_ff_-40c_2.97v_c11,1.44936e-09,1.43535e-09,PASS
mimcap_ff,-40.0,2.97,c12,mimcap_ff_-40c_2.97v_c12,1.48992e-09,1.47499e-09,PASS
mimcap_ff,-40.0,2.97,c13,mimcap_ff_-40c_2.97v_c13,1.53767e-09,1.52247e-09,PASS
mimcap_ff,-40.0,2.97,c14,mimcap_ff_-40c_2.97v_c14,1.58149e-09,1.56568e-09,PASS
mimcap_ff,-40.0,2.97,c15,mimcap_ff_-40c_2.97v_c15,1.6294e-09,1.61334e-09,PASS
mimcap_ff,-40.0,3.3,c0,mimcap_ff_-40c_3.30v_c0,9.05935e-10,9.0021e-10,PASS
mimcap_ff,-40.0,3.3,c1,mimcap_ff_-40c_3.30v_c1,9.48179e-10,9.40872e-10,PASS
mimcap_ff,-40.0,3.3,c2,mimcap_ff_-40c_3.30v_c2,9.86724e-10,9.77532e-10,PASS
mimcap_ff,-40.0,3.3,c3,mimcap_ff_-40c_3.30v_c3,1.02978e-09,1.01933e-09,PASS
mimcap_ff,-40.0,3.3,c4,mimcap_ff_-40c_3.30v_c4,1.06638e-09,1.05426e-09,PASS
mimcap_ff,-40.0,3.3,c5,mimcap_ff_-40c_3.30v_c5,1.11002e-09,1.09693e-09,PASS
mimcap_ff,-40.0,3.3,c6,mimcap_ff_-40c_3.30v_c6,1.15001e-09,1.13564e-09,PASS
mimcap_ff,-40.0,3.3,c7,mimcap_ff_-40c_3.30v_c7,1.19405e-09,1.17893e-09,PASS
mimcap_ff,-40.0,3.3,c8,mimcap_ff_-40c_3.30v_c8,1.23058e-09,1.21471e-09,PASS
mimcap_ff,-40.0,3.3,c9,mimcap_ff_-40c_3.30v_c9,1.27491e-09,1.25841e-09,PASS
mimcap_ff,-40.0,3.3,c10,mimcap_ff_-40c_3.30v_c10,1.31569e-09,1.29832e-09,PASS
mimcap_ff,-40.0,3.3,c11,mimcap_ff_-40c_3.30v_c11,1.36025e-09,1.34231e-09,PASS
mimcap_ff,-40.0,3.3,c12,mimcap_ff_-40c_3.30v_c12,1.39864e-09,1.37989e-09,PASS
mimcap_ff,-40.0,3.3,c13,mimcap_ff_-40c_3.30v_c13,1.44339e-09,1.42408e-09,PASS
mimcap_ff,-40.0,3.3,c14,mimcap_ff_-40c_3.30v_c14,1.48468e-09,1.46467e-09,PASS
mimcap_ff,-40.0,3.3,c15,mimcap_ff_-40c_3.30v_c15,1.52956e-09,1.50899e-09,PASS
mimcap_ff,-40.0,3.63,c0,mimcap_ff_-40c_3.63v_c0,8.59799e-10,8.50537e-10,PASS
mimcap_ff,-40.0,3.63,c1,mimcap_ff_-40c_3.63v_c1,9.00074e-10,8.89409e-10,PASS
mimcap_ff,-40.0,3.63,c2,mimcap_ff_-40c_3.63v_c2,9.37016e-10,9.24715e-10,PASS
mimcap_ff,-40.0,3.63,c3,mimcap_ff_-40c_3.63v_c3,9.78009e-10,9.64574e-10,PASS
mimcap_ff,-40.0,3.63,c4,mimcap_ff_-40c_3.63v_c4,1.01315e-09,9.98325e-10,PASS
mimcap_ff,-40.0,3.63,c5,mimcap_ff_-40c_3.63v_c5,1.05466e-09,1.03891e-09,PASS
mimcap_ff,-40.0,3.63,c6,mimcap_ff_-40c_3.63v_c6,1.09289e-09,1.07601e-09,PASS
mimcap_ff,-40.0,3.63,c7,mimcap_ff_-40c_3.63v_c7,1.13476e-09,1.11708e-09,PASS
mimcap_ff,-40.0,3.63,c8,mimcap_ff_-40c_3.63v_c8,1.16967e-09,1.15133e-09,PASS
mimcap_ff,-40.0,3.63,c9,mimcap_ff_-40c_3.63v_c9,1.2118e-09,1.19271e-09,PASS
mimcap_ff,-40.0,3.63,c10,mimcap_ff_-40c_3.63v_c10,1.25073e-09,1.23076e-09,PASS
mimcap_ff,-40.0,3.63,c11,mimcap_ff_-40c_3.63v_c11,1.29305e-09,1.27235e-09,PASS
mimcap_ff,-40.0,3.63,c12,mimcap_ff_-40c_3.63v_c12,1.32978e-09,1.30827e-09,PASS
mimcap_ff,-40.0,3.63,c13,mimcap_ff_-40c_3.63v_c13,1.37227e-09,1.35002e-09,PASS
mimcap_ff,-40.0,3.63,c14,mimcap_ff_-40c_3.63v_c14,1.41165e-09,1.38861e-09,PASS
mimcap_ff,-40.0,3.63,c15,mimcap_ff_-40c_3.63v_c15,1.45426e-09,1.43048e-09,PASS
mimcap_ff,27.0,2.97,c0,mimcap_ff_27c_2.97v_c0,1.10193e-09,1.10004e-09,PASS
mimcap_ff,27.0,2.97,c1,mimcap_ff_27c_2.97v_c1,1.15319e-09,1.14924e-09,PASS
mimcap_ff,27.0,2.97,c2,mimcap_ff_27c_2.97v_c2,1.19985e-09,1.19352e-09,PASS
mimcap_ff,27.0,2.97,c3,mimcap_ff_27c_2.97v_c3,1.25215e-09,1.24416e-09,PASS
mimcap_ff,27.0,2.97,c4,mimcap_ff_27c_2.97v_c4,1.29614e-09,1.28605e-09,PASS
mimcap_ff,27.0,2.97,c5,mimcap_ff_27c_2.97v_c5,1.34922e-09,1.33784e-09,PASS
